,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
787,47.69,0.2756,0.0009659,804.9,0.001255,0.0498,0.2247,91.37,486.2,9.451,6.485,4.734,5.198,2.707,2.356,2.743,2.817,3.468,3.004,2.729,2.7,0.4772,0.3143,0.326,0.2482,0.2238,0.1852,0.1907,0.1828,0.1469,0.0,0.1452,51.63,2431.0,190100.0,35920000.0,32.43,0.2017,0.0005261,992.7,0.001079,0.04397,0.5429,69.17,-530.6,1.786,0.7348,-0.9389,-0.7251,-0.5612,-0.6225,0.1958,-0.4532,-2.396,-0.5376,-2.019,-0.8487,-0.3979,0.1679,-0.05441,0.06593,0.07296,-0.02469,0.01733,0.05615,0.05584,0.0,0.1203,49.99,2491.0,123600.0,34570000.0,0.35317832,0.35337916,0.3408908,0.3397982,0.32011956,0.29218355,0.28305537,0.3049541,0.3472833,0.35616273,0.32935452,0.33086252
788,52.21,0.2832,0.001508,793.8,0.001796,0.07153,0.2232,97.56,465.8,11.56,8.427,4.979,4.273,3.165,3.345,4.139,3.932,2.41,2.757,3.43,2.727,0.5022,0.3711,0.2623,0.2871,0.2161,0.1772,0.148,0.1437,0.1446,0.0,0.2089,50.67,2167.0,180100.0,33530000.0,39.89,0.2261,0.0009468,1155.0,0.001747,0.07158,0.5432,77.86,-451.6,-3.531,-2.229,-2.062,-0.1547,-2.543,-1.318,-1.703,-1.792,-1.565,0.1553,-0.2114,0.518,-0.4424,0.3067,-0.04857,0.09872,0.06532,0.0327,0.01937,0.04825,0.01779,0.0,0.1968,54.55,2297.0,118400.0,31660000.0,0.28621963,0.25215507,0.2928043,0.29657054,0.34005368,0.37809643,0.34089506,0.32122245,0.29176018,0.32292727,0.31972298,0.2902476
789,34.68,0.2544,0.003308,231.3,0.002225,0.08254,0.07096,62.95,92.03,6.609,4.495,2.363,2.144,2.002,1.495,1.552,1.896,1.425,1.243,1.295,1.109,0.2816,0.2689,0.1931,0.1235,0.1033,0.07144,0.071,0.06458,0.0591,0.0,0.1358,31.51,1651.0,164800.0,23650000.0,24.57,0.1613,0.0009764,1516.0,0.001364,0.05407,0.7092,57.68,-181.1,6.667,4.022,0.291,0.3808,0.6493,0.1046,0.5248,0.5906,-0.4253,-1.051,-0.5709,-0.96,-0.8531,0.09657,0.02632,0.09979,0.07032,0.07439,0.0851,0.0484,0.03058,0.0,0.1018,55.47,4001.0,318200.0,66370000.0,0.5878826,0.5694051,0.5968283,0.6672215,0.7501361,0.7666374,0.72090113,0.6945749,0.7256018,0.7491842,0.72512764,0.64169526
790,22.34,0.1496,0.004996,452.5,0.003036,0.1096,0.05923,12.34,266.7,7.878,4.758,1.97,1.673,1.468,1.345,1.803,1.938,1.243,1.168,1.234,1.06,0.3082,0.258,0.1264,0.1338,0.09873,0.07931,0.05649,0.06533,0.05485,0.0,0.1484,23.74,1320.0,114900.0,20520000.0,9.569,0.05777,0.002724,1364.0,0.003902,0.1484,0.626,12.8,-227.4,15.8,7.863,1.525,1.33,0.705,-0.2484,-1.084,-1.428,-0.8266,0.1237,0.1655,-0.7916,-0.8833,0.4222,0.1831,0.1915,0.1329,0.066,0.05666,0.03662,0.01948,0.0,0.2076,21.2,1418.0,155700.0,29540000.0,0.70271146,0.7081329,0.7369977,0.79167193,0.8411996,0.85810924,0.78791386,0.73737895,0.72711146,0.7152042,0.6805727,0.65865
791,3.806,0.02621,0.005243,228.6,0.00255,0.08919,0.01423,5.909,51.61,8.017,3.835,3.034,2.427,2.0,1.705,1.495,1.716,1.53,1.483,1.301,1.061,0.05743,0.222,0.1055,0.09331,0.0738,0.07379,0.05238,0.07032,0.05778,0.0,0.1124,8.205,748.6,92830.0,16380000.0,4.997,0.02789,0.003152,1475.0,0.004792,0.1829,0.6222,10.97,-146.9,25.0,10.19,-0.976,2.706,0.9869,-1.678,-0.9432,-1.43,-1.568,0.4972,0.4851,-0.7941,-0.9911,0.4927,0.2469,0.2431,0.1519,0.07444,0.06354,0.03248,0.01833,0.0,0.2503,13.95,977.5,138600.0,24970000.0,0.71730953,0.7309109,0.7815776,0.8358349,0.87427586,0.86726546,0.7924442,0.7583912,0.74757326,0.7183592,0.67110574,0.6703032
792,9.069,0.08423,0.004255,208.7,0.002398,0.08538,0.01309,26.33,54.87,11.03,4.255,2.588,2.783,2.532,1.956,1.961,1.623,1.743,1.328,1.618,1.14,0.07886,0.4381,0.1849,0.1415,0.1251,0.1068,0.08744,0.08395,0.07803,0.0,0.1667,25.19,2378.0,193000.0,37510000.0,8.096,0.04653,0.003062,1497.0,0.004763,0.1857,0.6186,24.69,-132.8,20.6,6.114,-0.8973,4.091,0.9135,-1.915,-1.835,-0.2578,-0.5427,0.02298,-0.6652,-0.6567,-0.9704,0.214,0.1762,0.1647,0.1011,0.05375,0.03515,0.0123,0.01305,0.0,0.3252,30.83,2711.0,278500.0,54940000.0,0.69580865,0.7040078,0.7267484,0.7846478,0.83152694,0.8539045,0.8031939,0.7521575,0.7448929,0.7851446,0.74703497,0.6756797
793,34.28,0.2526,0.003308,231.2,0.002225,0.08254,0.07108,62.65,91.91,6.503,4.477,2.377,2.15,2.009,1.502,1.561,1.914,1.439,1.208,1.285,1.091,0.2791,0.2696,0.1935,0.1238,0.1033,0.07076,0.07064,0.06405,0.05945,0.0,0.1358,31.3,1655.0,163600.0,23640000.0,24.33,0.1602,0.0009764,1516.0,0.001364,0.05407,0.7091,57.49,-181.0,6.731,4.036,0.2768,0.3695,0.6434,0.1082,0.5099,0.5569,-0.4874,-1.11,-0.6074,-0.9668,-0.854,0.09516,0.02579,0.09897,0.06995,0.07528,0.08465,0.04815,0.03005,0.0,0.1018,55.34,4007.0,319600.0,66520000.0,0.59325653,0.5893087,0.6233123,0.6956652,0.763685,0.7555347,0.7123033,0.701358,0.74787647,0.7379218,0.70806193,0.63438284
794,33.72,0.2127,0.004997,231.0,0.003035,0.1096,0.05923,65.08,80.36,8.855,5.541,2.124,1.817,1.722,1.604,2.044,1.887,1.344,1.311,1.43,1.041,0.2972,0.3168,0.1846,0.1471,0.1478,0.112,0.07695,0.07601,0.07675,0.0,0.1482,34.51,1908.0,137700.0,24170000.0,15.74,0.1007,0.002724,1478.0,0.003903,0.1485,0.626,34.03,-160.9,15.23,7.496,1.632,1.228,0.5026,-0.1537,-0.9545,-1.54,-0.9125,0.03283,-0.01563,-0.8499,-0.9019,0.408,0.1685,0.1922,0.1119,0.05214,0.04877,0.03807,0.008046,0.0,0.2077,29.79,1914.0,158100.0,35730000.0,0.68879336,0.69559634,0.7254352,0.77548593,0.81214285,0.81521463,0.7502049,0.72088206,0.7146267,0.69913477,0.66706175,0.6463181
795,5.426,0.05027,0.005229,237.7,0.002521,0.08802,0.01396,17.96,51.4,5.784,3.831,2.816,1.864,2.276,2.07,1.608,1.735,1.661,1.39,1.504,1.529,0.05899,0.1735,0.3237,0.1839,0.1443,0.1062,0.1016,0.09333,0.08978,0.0,0.1172,10.05,621.3,65420.0,11790000.0,7.199,0.04224,0.003212,1560.0,0.004831,0.186,0.622,22.21,-123.0,13.01,6.392,4.522,0.3814,0.6928,0.3454,-2.077,-1.929,0.3528,-0.8448,-0.5783,-0.5292,-0.9816,0.5374,-0.1008,0.06374,0.02479,-0.0007968,0.1182,0.1002,0.07875,0.0,0.3003,22.69,1397.0,152600.0,26020000.0,0.712066,0.723118,0.7600473,0.79755944,0.8269547,0.7836346,0.73051834,0.7861482,0.75671196,0.65122664,0.6328722,0.67928946
796,8.677,0.08861,0.00428,205.8,0.002367,0.08387,0.0137,27.24,51.34,4.383,2.828,2.473,2.311,2.411,1.852,1.713,1.637,1.75,1.337,1.565,1.511,0.07198,0.3652,0.2983,0.1517,0.1245,0.1045,0.1277,0.1007,0.08627,0.0,0.1592,20.12,1893.0,152700.0,31510000.0,10.73,0.06656,0.003176,1576.0,0.004821,0.1902,0.6206,36.1,-110.8,8.906,4.019,4.099,0.511,1.474,-0.02304,-2.455,-1.228,0.9745,-0.9674,-1.158,-0.8881,-0.9592,0.3153,-0.122,-0.01041,-0.03158,-0.02705,0.07877,0.07634,0.06999,0.0,0.3892,38.53,2883.0,265500.0,50210000.0,0.6823392,0.704081,0.69622046,0.7302971,0.771434,0.7736883,0.71329314,0.71783465,0.8136642,0.75034976,0.6590598,0.6385263
797,2.656,0.01564,9.447e-11,115.8,1.149e-07,5.111e-06,0.4634,1.433,83.77,0.8409,0.31,0.228,0.2353,0.07599,0.1534,0.2402,0.2305,0.3602,0.3717,0.1907,0.1508,0.09733,0.04692,0.03619,0.01186,0.01731,0.00847,0.004735,0.002535,0.01156,0.0,9.931e-06,6.089,445.5,40890.0,7572000.0,0.2442,0.001415,6.333e-12,9.005,6.837e-09,4.043e-07,0.3405,0.1165,-1141.0,0.07163,-0.01573,-0.01854,-0.01635,0.0005003,-0.01171,-0.02223,-0.01661,-0.02129,-0.03496,-0.01626,-5.685e-05,-0.01005,0.004234,0.003693,0.001157,1.305e-05,-0.0003503,0.000269,-0.0001403,0.0003483,0.0,6.495e-07,0.6085,44.63,4172.0,770900.0,0.22884603,0.269189,0.214032,0.14716025,0.09943947,0.07633798,0.07102865,0.08753853,0.1186955,0.110804155,0.1217079,0.17065406
798,38.38,0.231,1.201e-08,576.2,3.116e-06,0.0001386,0.3354,70.07,340.1,3.046,2.273,1.402,0.8721,1.011,1.283,1.14,0.8316,0.7442,0.7161,0.7584,0.6256,0.3034,0.1604,0.1206,0.08276,0.09038,0.07894,0.07042,0.0446,0.06281,0.0,0.0004574,41.44,2130.0,124100.0,27950000.0,12.68,0.08246,2.99e-09,268.8,1.023e-06,4.432e-05,0.1937,22.86,-988.7,-1.039,-0.5345,0.09547,-0.07894,-0.2365,0.2287,0.2707,-0.1274,-0.1555,-0.1331,-0.2573,-0.1161,-0.08712,0.00349,-0.01497,0.006211,-0.02119,-0.0158,-0.01358,-5.308e-05,-0.01507,0.0,0.0001397,17.58,957.3,25550.0,12810000.0,0.22078468,0.21192738,0.21297641,0.20977953,0.2040524,0.19477454,0.20229404,0.22582516,0.2330753,0.2260977,0.2218951,0.22721285
799,23.85,0.1229,0.0001142,830.8,0.0004966,0.01971,0.1979,50.65,455.0,9.457,8.114,2.856,2.978,2.62,2.431,3.513,3.413,2.929,3.615,3.378,2.736,0.3651,0.3913,0.214,0.1831,0.152,0.1514,0.1506,0.1214,0.1181,0.0,0.05073,28.44,744.3,57080.0,9785000.0,35.08,0.175,6.098e-05,1257.0,0.000553,0.02216,0.4904,74.5,-450.5,-13.46,-11.15,-2.326,-3.587,-0.7872,-0.372,-3.642,-4.544,-2.778,-4.4,-3.043,0.1162,-0.5544,0.595,-0.2599,0.1833,-0.0969,-0.06031,0.1611,-0.01061,0.1003,0.0,0.05625,42.72,1035.0,69120.0,11820000.0,0.2136787,0.24894759,0.16714005,0.09960008,0.14150496,0.19107305,0.20973597,0.20389828,0.550094,0.32398582,0.14520308,0.23906001
800,8.587,0.05538,0.0001271,220.8,0.0004371,0.01729,0.03139,18.0,69.61,4.573,4.687,3.282,2.495,3.136,3.352,3.028,1.998,2.606,2.577,2.805,3.055,0.0832,0.08802,0.1715,0.1988,0.1918,0.1866,0.1318,0.1597,0.1368,0.0,0.04609,9.026,409.9,35670.0,6242000.0,50.24,0.249,8.971e-05,1766.0,0.0007684,0.03074,0.5181,105.8,-164.5,-18.83,-15.49,-2.222,-5.87,-1.116,-0.3349,-4.387,-6.21,-3.559,-6.478,-4.763,-0.9186,-0.7824,0.862,-0.4191,0.2615,-0.1553,-0.02818,0.2128,-0.009647,0.173,0.0,0.07712,59.08,1204.0,69910.0,11960000.0,0.24993825,0.34628046,0.1820552,0.080439575,0.13113843,0.22570507,0.25127026,0.2556413,0.7316699,0.387699,0.14370678,0.24546306
801,10.28,0.0764,1.909e-05,228.3,0.0001141,0.004807,0.02438,20.37,83.85,6.051,2.976,2.11,1.65,1.868,1.754,1.489,1.657,1.365,1.306,1.287,1.187,0.09948,0.1702,0.1376,0.2629,0.2222,0.1358,0.1065,0.09742,0.08557,0.0,0.02034,11.88,797.3,21480.0,9748000.0,36.9,0.2387,2.145e-05,1608.0,0.0004765,0.0201,0.4803,81.71,-145.5,0.6273,-7.801,0.1544,-3.845,2.617,-3.015,-0.03371,-1.503,-1.264,-1.457,-0.04415,-1.016,-0.8534,0.7991,-0.6426,0.3656,0.08786,0.04496,0.006126,0.07945,0.07406,0.0,0.06645,46.12,1010.0,33350.0,5815000.0,0.5570756,0.50958365,0.41473123,0.5396619,0.7600372,0.5049001,0.32070792,0.32228702,0.42658633,0.47920758,0.43283203,0.6392714
802,29.98,0.2117,0.002483,189.1,0.0016,0.06685,0.09951,52.63,71.28,4.044,5.378,2.373,2.84,1.879,2.242,1.368,1.544,1.517,1.521,1.369,1.41,0.2635,0.3617,0.2422,0.2433,0.1682,0.1021,0.09078,0.08072,0.07996,0.0,0.2643,24.85,1811.0,120000.0,23860000.0,46.85,0.352,0.001558,1564.0,0.002321,0.1096,0.6561,113.4,-108.5,-1.429,-0.351,-0.5215,-0.5152,2.296,-0.6394,0.01443,-0.6222,-1.126,-0.6341,-0.2901,-0.8142,-0.7181,0.29,-0.3408,0.04144,-0.02663,0.01347,0.04269,0.03484,0.04472,0.0,0.4503,74.81,3777.0,161900.0,43630000.0,0.6063917,0.6312717,0.59503514,0.6145221,0.7435779,0.69036365,0.5002272,0.46891236,0.54638314,0.6465603,0.57306707,0.63538426
803,20.0,0.1867,0.001659,226.4,0.001021,0.0431,0.06352,49.94,57.81,11.15,2.95,2.708,3.016,1.84,1.789,1.984,1.812,2.046,1.921,1.489,1.534,0.1423,0.2807,0.2773,0.1781,0.1302,0.09514,0.08383,0.08804,0.079,0.0,0.2563,29.74,1797.0,109500.0,22780000.0,25.89,0.2049,0.001298,1583.0,0.002899,0.1267,0.6029,68.27,-114.8,6.517,4.16,1.762,2.533,1.801,0.005378,-1.579,-0.8653,-2.131,-1.111,0.02776,0.007319,-0.8601,0.2495,-0.1236,0.02107,-0.003603,0.02086,0.02848,0.04099,0.07036,0.0,0.421,56.99,3561.0,230700.0,50030000.0,0.7611648,0.8425569,0.8040576,0.720481,0.627326,0.5322745,0.44364113,0.4551494,0.5557731,0.53893733,0.5616999,0.6823755
804,21.28,0.1972,0.00123,230.7,0.000982,0.03843,0.05924,49.18,57.2,9.796,2.909,2.324,3.429,2.44,1.653,1.548,2.018,1.778,1.665,1.354,1.432,0.1705,0.2958,0.3022,0.202,0.134,0.09836,0.09203,0.08153,0.07942,0.0,0.1645,29.82,1914.0,130100.0,24290000.0,19.44,0.1494,0.000886,1522.0,0.002331,0.09869,0.6081,54.99,-125.2,8.535,3.71,0.9163,3.874,1.537,1.383,-0.3814,0.1227,-0.1107,-0.63,0.1056,0.6292,-0.8905,0.1387,-0.1503,0.09079,0.003971,0.04443,0.001031,0.003007,0.01615,0.0,0.2782,53.14,3692.0,248500.0,54680000.0,0.7493566,0.77860266,0.78097093,0.7545976,0.76279986,0.74925584,0.7291982,0.7002012,0.7007764,0.70261556,0.7039743,0.72588325
805,14.86,0.1045,6.549e-05,227.8,0.0002092,0.0092,0.05201,30.48,84.48,4.874,3.105,1.985,1.817,2.17,1.843,1.833,1.618,1.349,1.27,1.24,1.141,0.1428,0.1982,0.138,0.2168,0.2365,0.1484,0.1128,0.08831,0.07405,0.0,0.04054,15.18,905.7,26450.0,10210000.0,38.37,0.2593,6.496e-05,1589.0,0.0006953,0.03026,0.4901,86.58,-134.7,-1.243,-5.407,-1.319,-3.394,0.9996,-2.7,-0.8968,-1.549,-1.614,-1.397,-0.2727,-0.8057,-0.8287,0.7247,-0.6106,0.3921,-0.0426,0.08191,0.01996,0.07591,0.05295,0.0,0.1063,51.55,1379.0,47290.0,8923000.0,0.5625389,0.5673859,0.5157946,0.59777045,0.74586993,0.5289189,0.37702987,0.3575646,0.44384435,0.4978481,0.46354434,0.6111751
806,25.31,0.1916,0.003457,183.2,0.001777,0.07381,0.09488,45.69,53.36,3.701,3.185,2.447,2.943,2.18,2.541,1.709,1.562,1.582,1.488,1.398,1.394,0.2137,0.3147,0.2324,0.2104,0.1502,0.1052,0.09948,0.0799,0.07454,0.0,0.2937,20.59,1533.0,102900.0,21150000.0,44.75,0.3471,0.002282,1553.0,0.002925,0.138,0.648,110.6,-98.45,-1.991,1.218,-1.475,-0.7574,1.302,-1.018,-0.5042,-0.6349,-1.23,-0.6253,-0.3663,-0.8242,-0.7335,0.2597,-0.3327,0.02755,-0.07672,0.0185,0.05245,0.03744,0.03548,0.0,0.5669,76.33,3957.0,178400.0,45570000.0,0.5921563,0.6339631,0.6259804,0.6464355,0.71665514,0.6270289,0.49120787,0.48638123,0.6188136,0.66890574,0.5781605,0.61308414
807,20.29,0.1959,0.002314,205.8,0.001189,0.04843,0.08051,46.91,52.84,4.277,3.121,2.682,1.947,2.088,1.892,1.737,1.786,1.841,1.673,1.466,1.381,0.1563,0.2549,0.181,0.1503,0.1345,0.1006,0.09915,0.09937,0.08755,0.0,0.2797,22.62,1236.0,96230.0,14200000.0,29.45,0.2341,0.002058,1554.0,0.00359,0.1596,0.5917,78.73,-99.8,1.381,5.042,2.079,1.432,2.125,-0.1145,-1.382,-1.293,-1.416,-0.9234,-0.08126,0.001589,-0.8339,0.1895,-0.226,-0.09058,-0.009307,0.0242,0.01916,0.04296,0.06797,0.0,0.5653,67.72,4271.0,261000.0,58750000.0,0.74978334,0.83391935,0.79869133,0.7170213,0.6354373,0.5536796,0.4682241,0.46599245,0.55565614,0.54689,0.5589662,0.66529167
808,21.13,0.2045,0.001906,209.6,0.001193,0.04847,0.0396,46.61,52.05,4.625,3.242,2.563,2.727,2.223,1.843,1.65,1.891,1.558,1.521,1.6,1.422,0.1626,0.2763,0.2284,0.1655,0.1493,0.1446,0.1196,0.1163,0.111,0.0,0.2241,23.58,1313.0,105000.0,14600000.0,27.29,0.2206,0.001817,1556.0,0.003301,0.1437,0.5667,73.96,-104.0,2.463,5.36,0.9078,1.168,2.049,0.7792,0.01996,-0.4389,-0.6161,-0.5944,-0.5255,0.1645,-0.8459,0.1826,-0.2442,-0.09076,-0.00487,0.008796,-0.007806,0.02654,0.05434,0.0,0.4735,65.34,4235.0,261800.0,59590000.0,0.703626,0.7660888,0.7348413,0.67802596,0.64576036,0.6230722,0.58499086,0.55663383,0.5913183,0.6017591,0.621978,0.6762653
809,38.2,0.2022,4.138e-05,826.9,0.000275,0.01121,0.2539,76.84,490.8,9.423,6.746,4.376,4.532,3.631,2.533,2.211,2.432,1.7,1.542,1.489,1.289,0.4422,0.356,0.3103,0.2687,0.1873,0.1468,0.1534,0.1279,0.1242,0.0,0.03416,40.64,1086.0,61790.0,10170000.0,25.86,0.1451,2.254e-05,876.1,0.000237,0.01001,0.318,54.86,-619.1,-0.9479,1.672,-2.998,-2.653,-2.79,-1.5,-1.139,-1.37,-0.5653,-0.4417,-0.5853,-0.4672,-0.3889,0.3561,-0.1923,0.2248,-0.03197,0.06024,0.01272,0.06303,0.03969,0.0,0.02663,34.5,973.4,35500.0,8190000.0,0.25542936,0.3016541,0.30952865,0.2629354,0.21494268,0.21098946,0.22018957,0.19699681,0.22352867,0.24004605,0.25321373,0.23439905
810,28.44,0.1696,9.523e-05,831.9,0.0004501,0.0178,0.199,57.16,468.7,7.257,7.472,4.37,5.547,2.671,4.003,2.244,2.491,2.141,2.177,2.289,1.68,0.447,0.3469,0.3781,0.2306,0.1984,0.1417,0.1543,0.1504,0.1193,0.0,0.0481,34.66,1471.0,126400.0,22580000.0,21.26,0.1276,4.211e-05,953.7,0.0002824,0.01139,0.719,41.12,-585.7,-0.285,1.337,-3.488,-4.781,-1.323,-1.564,-1.069,-1.193,-1.395,-1.208,-0.6369,-0.1191,-0.4928,0.3688,-0.1597,0.1542,-0.00132,0.06633,0.1034,0.09943,0.06382,0.0,0.02898,34.27,1355.0,82490.0,16530000.0,0.37383288,0.39913934,0.43814403,0.43777972,0.38886994,0.32251608,0.27170518,0.26237574,0.29543424,0.3389211,0.32568887,0.33653638
811,46.29,0.25,0.0001501,744.0,0.0005948,0.02465,0.2492,89.46,455.6,9.983,7.375,4.487,3.883,3.309,2.765,2.101,2.254,1.788,1.842,1.592,1.358,0.4689,0.3243,0.3085,0.225,0.1437,0.1783,0.1904,0.1316,0.1087,0.0,0.08127,46.45,1753.0,152900.0,26300000.0,34.83,0.2081,7.465e-05,1066.0,0.0005444,0.02303,0.5525,71.62,-470.5,-2.324,3.318,2.795,-0.3042,1.377,0.0362,-0.298,-0.4935,0.2065,-0.5255,0.02012,0.2434,-0.4731,0.3596,-0.1012,-0.0201,0.06167,0.004435,-0.03218,0.03923,0.008254,0.0,0.06678,50.89,2117.0,124000.0,29640000.0,0.4176362,0.46861583,0.49390018,0.50337464,0.4775589,0.46454462,0.43527466,0.354677,0.30695662,0.33504924,0.36918196,0.35694423
812,42.84,0.2451,0.0004639,228.7,0.0008078,0.03159,0.0823,79.4,59.32,11.65,7.406,5.999,4.953,3.361,3.329,2.78,2.635,4.257,3.812,3.337,2.725,0.3647,0.2955,0.3858,0.2899,0.2578,0.2322,0.2064,0.1975,0.1847,0.0,0.09934,34.92,1369.0,137300.0,21100000.0,48.16,0.2931,0.0003301,1658.0,0.001342,0.05481,0.4631,102.8,-150.0,-5.099,5.599,-1.004,-3.378,1.629,-1.427,-1.329,-1.741,-4.038,-3.573,-2.788,-1.488,-0.7026,0.5229,-0.2637,0.002206,0.0283,-0.03415,-0.02196,0.07926,0.05248,0.0,0.1433,71.77,2973.0,156600.0,39010000.0,0.53103966,0.6166354,0.5888413,0.5109193,0.4236635,0.44006664,0.33492833,0.3042127,0.33920842,0.3721704,0.39345226,0.48004633
813,13.0,0.1352,0.001287,201.0,0.0008966,0.03297,0.06447,27.43,83.75,2.72,1.968,1.542,1.611,1.484,1.53,1.481,1.439,1.516,1.312,1.464,1.422,0.1065,0.147,0.1206,0.1029,0.08561,0.08442,0.07818,0.074,0.06889,0.0,0.1123,12.09,779.8,59020.0,11750000.0,28.64,0.2506,0.000992,1577.0,0.00242,0.1079,0.6702,83.9,-107.7,-1.111,4.244,0.2271,-0.06701,1.748,0.3329,0.6154,-0.09875,-0.2965,0.2527,-0.3431,0.2303,-0.8355,0.1819,-0.3589,-0.09799,-0.1254,-0.0412,0.03851,0.03337,0.02996,0.0,0.3933,71.41,4288.0,234300.0,52660000.0,0.60471386,0.6231901,0.68495166,0.7963019,0.8409314,0.7441925,0.645911,0.6221992,0.6215723,0.61136514,0.6310312,0.6237842
814,12.06,0.1198,0.00156,194.8,0.0008863,0.03117,0.03019,29.82,50.39,4.785,2.657,1.654,1.884,1.923,1.576,1.56,1.74,1.418,1.333,1.449,1.538,0.08776,0.2288,0.2044,0.1357,0.1052,0.09083,0.09762,0.0697,0.07467,0.0,0.1267,17.04,1143.0,90500.0,17650000.0,19.37,0.1476,0.0008883,1599.0,0.002296,0.09657,0.5961,58.8,-109.9,3.583,2.778,0.5458,-0.3255,0.7467,0.3623,0.7048,0.7319,-0.3667,-0.01108,-0.1219,-0.5901,-0.9084,0.2825,-0.2208,-0.01159,-0.04994,-0.003662,0.02063,0.02868,0.03226,0.0,0.3054,56.13,3648.0,272300.0,53010000.0,0.6603707,0.6036743,0.63309056,0.7871938,0.8125539,0.68289816,0.6077811,0.60802495,0.6576533,0.68740636,0.6756419,0.69203824
815,5.308,0.04736,0.00135,196.2,0.0008076,0.02819,0.04713,17.71,50.3,3.554,2.418,1.741,1.756,1.638,1.54,1.475,1.459,1.499,1.31,1.453,1.141,0.0564,0.3119,0.1709,0.1048,0.1106,0.08809,0.1139,0.07989,0.08135,0.0,0.09981,14.37,1405.0,115300.0,23380000.0,11.52,0.0704,0.0006842,1585.0,0.002191,0.08772,0.6324,37.4,-116.9,8.451,1.418,0.9629,-0.339,-0.1952,0.8595,0.5279,1.456,-0.1098,-0.1301,-0.07468,-1.294,-0.9597,0.3332,-0.04885,0.02572,0.02184,-0.01412,-0.01413,0.02974,0.03153,0.0,0.2323,42.77,3171.0,309200.0,56470000.0,0.72497493,0.6488011,0.66172856,0.79260767,0.75594735,0.63566047,0.6055779,0.6292615,0.71758604,0.7626569,0.75397,0.74881047
816,18.59,0.142,0.001381,184.6,0.0009001,0.03171,0.08016,35.47,50.88,2.641,2.04,1.696,1.789,1.693,1.635,1.484,1.374,1.303,1.418,1.417,1.481,0.1526,0.1658,0.1375,0.1484,0.1203,0.1058,0.08055,0.07511,0.07202,0.0,0.1053,13.69,858.5,83340.0,14850000.0,31.98,0.2807,0.0009692,1559.0,0.002259,0.1002,0.6487,92.18,-105.0,-1.468,4.837,0.2406,0.8422,1.936,-0.3891,0.8615,0.1102,-0.5276,0.07621,0.2726,0.9358,-0.8147,0.2456,-0.4447,-0.06122,-0.1772,-0.003693,0.04388,0.03023,0.05253,0.0,0.3722,71.73,4005.0,195900.0,46210000.0,0.5950121,0.60988027,0.6505752,0.776043,0.8987968,0.83737004,0.6939568,0.59691787,0.5703648,0.53108495,0.5570142,0.59000695
