dataset,sources,accuracy,ID,Seed,Parameters
MirexLike_Categories,Mixed,0.06748466257668712,33,30,134
MirexLike_Categories,Mixed,0.05521472392638037,34,30,135
MirexLike_Categories,Mixed + Mixed,0.06748466257668712,33,30,136
MirexLike_Categories,Mixed + Mixed,0.06134969325153374,34,30,137
MirexLike_Categories,Mixed + Vocals,0.08588957055214724,33,30,138
MirexLike_Categories,Mixed + Vocals,0.08588957055214724,34,30,139
MirexLike_Categories,Vocals,0.08588957055214724,33,30,140
MirexLike_Categories,Vocals,0.10429447852760736,34,30,141
MirexLike_Categories,Vocals + Vocals,0.09202453987730061,33,30,142
MirexLike_Categories,Vocals + Vocals,0.10429447852760736,34,30,143
MirexLike_Categories,Instrumental,0.10429447852760736,41,40,108
MirexLike_Categories,Instrumental,0.11042944785276074,42,40,109
MirexLike_Categories,Instrumental + Instrumental,0.11042944785276074,41,40,110
MirexLike_Categories,Instrumental + Instrumental,0.11042944785276074,42,40,111
MirexLike_Categories,Instrumental + Mixed,0.09815950920245399,41,40,112
MirexLike_Categories,Instrumental + Mixed,0.08588957055214724,42,40,113
MirexLike_Categories,Instrumental + Vocals,0.11042944785276074,41,40,114
MirexLike_Categories,Instrumental + Vocals,0.1165644171779141,42,40,115
MirexLike_Categories,Mixed,0.09815950920245399,41,40,116
MirexLike_Categories,Mixed,0.10429447852760736,42,40,117
MirexLike_Categories,Mixed + Mixed,0.09815950920245399,41,40,118
MirexLike_Categories,Mixed + Mixed,0.10429447852760736,42,40,119
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,41,40,120
MirexLike_Categories,Mixed + Vocals,0.1165644171779141,42,40,121
MirexLike_Categories,Vocals,0.08588957055214724,41,40,122
MirexLike_Categories,Vocals,0.09202453987730061,42,40,123
MirexLike_Categories,Vocals + Vocals,0.09815950920245399,41,40,124
MirexLike_Categories,Vocals + Vocals,0.08588957055214724,42,40,125
MirexLike_Categories,Instrumental,0.0736196319018405,43,40,126
MirexLike_Categories,Instrumental,0.0736196319018405,44,40,127
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,43,40,128
MirexLike_Categories,Instrumental + Instrumental,0.07975460122699386,44,40,129
MirexLike_Categories,Instrumental + Mixed,0.09202453987730061,43,40,130
MirexLike_Categories,Instrumental + Mixed,0.0736196319018405,44,40,131
MirexLike_Categories,Instrumental + Vocals,0.08588957055214724,43,40,132
MirexLike_Categories,Instrumental + Vocals,0.08588957055214724,44,40,133
MirexLike_Categories,Mixed,0.06748466257668712,43,40,134
MirexLike_Categories,Mixed,0.06134969325153374,44,40,135
MirexLike_Categories,Mixed + Mixed,0.06134969325153374,43,40,136
MirexLike_Categories,Mixed + Mixed,0.06748466257668712,44,40,137
MirexLike_Categories,Mixed + Vocals,0.06134969325153374,43,40,138
MirexLike_Categories,Mixed + Vocals,0.06134969325153374,44,40,139
MirexLike_Categories,Vocals,0.09202453987730061,43,40,140
MirexLike_Categories,Vocals,0.09202453987730061,44,40,141
MirexLike_Categories,Vocals + Vocals,0.10429447852760736,43,40,142
MirexLike_Categories,Vocals + Vocals,0.08588957055214724,44,40,143
MirexLike_Categories,Instrumental,0.0736196319018405,51,50,108
MirexLike_Categories,Instrumental,0.0736196319018405,52,50,109
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,51,50,110
MirexLike_Categories,Instrumental + Instrumental,0.06748466257668712,52,50,111
MirexLike_Categories,Instrumental + Mixed,0.08588957055214724,51,50,112
MirexLike_Categories,Instrumental + Mixed,0.08588957055214724,52,50,113
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,51,50,114
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,52,50,115
MirexLike_Categories,Mixed,0.08588957055214724,51,50,116
MirexLike_Categories,Mixed,0.0736196319018405,52,50,117
MirexLike_Categories,Mixed + Mixed,0.09202453987730061,51,50,118
MirexLike_Categories,Mixed + Mixed,0.08588957055214724,52,50,119
MirexLike_Categories,Mixed + Vocals,0.1165644171779141,51,50,120
MirexLike_Categories,Mixed + Vocals,0.10429447852760736,52,50,121
MirexLike_Categories,Vocals,0.09202453987730061,51,50,122
MirexLike_Categories,Vocals,0.07975460122699386,52,50,123
MirexLike_Categories,Vocals + Vocals,0.0736196319018405,51,50,124
MirexLike_Categories,Vocals + Vocals,0.09202453987730061,52,50,125
MirexLike_Categories,Instrumental,0.0736196319018405,53,50,126
MirexLike_Categories,Instrumental,0.07975460122699386,54,50,127
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,53,50,128
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,54,50,129
MirexLike_Categories,Instrumental + Mixed,0.07975460122699386,53,50,130
MirexLike_Categories,Instrumental + Mixed,0.07975460122699386,54,50,131
MirexLike_Categories,Instrumental + Vocals,0.08588957055214724,53,50,132
MirexLike_Categories,Instrumental + Vocals,0.08588957055214724,54,50,133
MirexLike_Categories,Mixed,0.06748466257668712,53,50,134
MirexLike_Categories,Mixed,0.06134969325153374,54,50,135
MirexLike_Categories,Mixed + Mixed,0.0736196319018405,53,50,136
MirexLike_Categories,Mixed + Mixed,0.0736196319018405,54,50,137
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,53,50,138
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,54,50,139
MirexLike_Categories,Vocals,0.0736196319018405,53,50,140
MirexLike_Categories,Vocals,0.06748466257668712,54,50,141
MirexLike_Categories,Vocals + Vocals,0.0736196319018405,53,50,142
MirexLike_Categories,Vocals + Vocals,0.0736196319018405,54,50,143
MirexLike_Categories,Instrumental,0.06748466257668712,61,60,108
MirexLike_Categories,Instrumental,0.06748466257668712,62,60,109
MirexLike_Categories,Instrumental + Instrumental,0.06134969325153374,61,60,110
MirexLike_Categories,Instrumental + Instrumental,0.05521472392638037,62,60,111
MirexLike_Categories,Instrumental + Mixed,0.06748466257668712,61,60,112
MirexLike_Categories,Instrumental + Mixed,0.09815950920245399,62,60,113
MirexLike_Categories,Instrumental + Vocals,0.10429447852760736,61,60,114
MirexLike_Categories,Instrumental + Vocals,0.11042944785276074,62,60,115
MirexLike_Categories,Mixed,0.0736196319018405,61,60,116
MirexLike_Categories,Mixed,0.09202453987730061,62,60,117
MirexLike_Categories,Mixed + Mixed,0.09202453987730061,61,60,118
MirexLike_Categories,Mixed + Mixed,0.07975460122699386,62,60,119
MirexLike_Categories,Mixed + Vocals,0.08588957055214724,61,60,120
MirexLike_Categories,Mixed + Vocals,0.07975460122699386,62,60,121
MirexLike_Categories,Vocals,0.11042944785276074,61,60,122
MirexLike_Categories,Vocals,0.11042944785276074,62,60,123
MirexLike_Categories,Vocals + Vocals,0.12269938650306748,61,60,124
MirexLike_Categories,Vocals + Vocals,0.12269938650306748,62,60,125
MirexLike_Categories,Instrumental,0.0736196319018405,63,60,126
MirexLike_Categories,Instrumental,0.0736196319018405,64,60,127
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,63,60,128
MirexLike_Categories,Instrumental + Instrumental,0.0736196319018405,64,60,129
MirexLike_Categories,Instrumental + Mixed,0.11042944785276074,63,60,130
MirexLike_Categories,Instrumental + Mixed,0.11042944785276074,64,60,131
MirexLike_Categories,Instrumental + Vocals,0.07975460122699386,63,60,132
MirexLike_Categories,Instrumental + Vocals,0.09202453987730061,64,60,133
MirexLike_Categories,Mixed,0.08588957055214724,63,60,134
MirexLike_Categories,Mixed,0.08588957055214724,64,60,135
MirexLike_Categories,Mixed + Mixed,0.08588957055214724,63,60,136
MirexLike_Categories,Mixed + Mixed,0.0736196319018405,64,60,137
MirexLike_Categories,Mixed + Vocals,0.11042944785276074,63,60,138
MirexLike_Categories,Mixed + Vocals,0.1165644171779141,64,60,139
MirexLike_Categories,Vocals,0.12269938650306748,63,60,140
MirexLike_Categories,Vocals,0.12269938650306748,64,60,141
MirexLike_Categories,Vocals + Vocals,0.12269938650306748,63,60,142
MirexLike_Categories,Vocals + Vocals,0.12883435582822086,64,60,143
MirexLike_Categories,Instrumental,0.09202453987730061,71,70,108
MirexLike_Categories,Instrumental,0.09815950920245399,72,70,109
MirexLike_Categories,Instrumental + Instrumental,0.09815950920245399,71,70,110
MirexLike_Categories,Instrumental + Instrumental,0.09815950920245399,72,70,111
MirexLike_Categories,Instrumental + Mixed,0.09202453987730061,71,70,112
MirexLike_Categories,Instrumental + Mixed,0.10429447852760736,72,70,113
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,71,70,114
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,72,70,115
MirexLike_Categories,Mixed,0.07975460122699386,71,70,116
MirexLike_Categories,Mixed,0.09815950920245399,72,70,117
MirexLike_Categories,Mixed + Mixed,0.09815950920245399,71,70,118
MirexLike_Categories,Mixed + Mixed,0.08588957055214724,72,70,119
MirexLike_Categories,Mixed + Vocals,0.09815950920245399,71,70,120
MirexLike_Categories,Mixed + Vocals,0.10429447852760736,72,70,121
MirexLike_Categories,Vocals,0.0736196319018405,71,70,122
MirexLike_Categories,Vocals,0.10429447852760736,72,70,123
MirexLike_Categories,Vocals + Vocals,0.09202453987730061,71,70,124
MirexLike_Categories,Vocals + Vocals,0.08588957055214724,72,70,125
MirexLike_Categories,Instrumental,0.06748466257668712,73,70,126
MirexLike_Categories,Instrumental,0.049079754601226995,74,70,127
MirexLike_Categories,Instrumental + Instrumental,0.049079754601226995,73,70,128
MirexLike_Categories,Instrumental + Instrumental,0.06134969325153374,74,70,129
MirexLike_Categories,Instrumental + Mixed,0.07975460122699386,73,70,130
MirexLike_Categories,Instrumental + Mixed,0.08588957055214724,74,70,131
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,73,70,132
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,74,70,133
MirexLike_Categories,Mixed,0.0736196319018405,73,70,134
MirexLike_Categories,Mixed,0.07975460122699386,74,70,135
MirexLike_Categories,Mixed + Mixed,0.0736196319018405,73,70,136
MirexLike_Categories,Mixed + Mixed,0.06134969325153374,74,70,137
MirexLike_Categories,Mixed + Vocals,0.11042944785276074,73,70,138
MirexLike_Categories,Mixed + Vocals,0.12269938650306748,74,70,139
MirexLike_Categories,Vocals,0.09202453987730061,73,70,140
MirexLike_Categories,Vocals,0.0736196319018405,74,70,141
MirexLike_Categories,Vocals + Vocals,0.08588957055214724,73,70,142
MirexLike_Categories,Vocals + Vocals,0.10429447852760736,74,70,143
MirexLike_Categories,Instrumental,0.10429447852760736,81,80,108
MirexLike_Categories,Instrumental,0.10429447852760736,82,80,109
MirexLike_Categories,Instrumental + Instrumental,0.10429447852760736,81,80,110
MirexLike_Categories,Instrumental + Instrumental,0.09202453987730061,82,80,111
MirexLike_Categories,Instrumental + Mixed,0.08588957055214724,81,80,112
MirexLike_Categories,Instrumental + Mixed,0.1165644171779141,82,80,113
MirexLike_Categories,Instrumental + Vocals,0.09815950920245399,81,80,114
MirexLike_Categories,Instrumental + Vocals,0.0736196319018405,82,80,115
MirexLike_Categories,Mixed,0.09815950920245399,81,80,116
MirexLike_Categories,Mixed,0.13496932515337423,82,80,117
MirexLike_Categories,Mixed + Mixed,0.09202453987730061,81,80,118
MirexLike_Categories,Mixed + Mixed,0.08588957055214724,82,80,119
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,81,80,120
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,82,80,121
MirexLike_Categories,Vocals,0.08588957055214724,81,80,122
MirexLike_Categories,Vocals,0.06134969325153374,82,80,123
MirexLike_Categories,Vocals + Vocals,0.0736196319018405,81,80,124
MirexLike_Categories,Vocals + Vocals,0.08588957055214724,82,80,125
MirexLike_Categories,Instrumental,0.09815950920245399,83,80,126
MirexLike_Categories,Instrumental,0.08588957055214724,84,80,127
MirexLike_Categories,Instrumental + Instrumental,0.09202453987730061,83,80,128
MirexLike_Categories,Instrumental + Instrumental,0.09202453987730061,84,80,129
MirexLike_Categories,Instrumental + Mixed,0.10429447852760736,83,80,130
MirexLike_Categories,Instrumental + Mixed,0.09815950920245399,84,80,131
MirexLike_Categories,Instrumental + Vocals,0.10429447852760736,83,80,132
MirexLike_Categories,Instrumental + Vocals,0.10429447852760736,84,80,133
MirexLike_Categories,Mixed,0.08588957055214724,83,80,134
MirexLike_Categories,Mixed,0.09202453987730061,84,80,135
MirexLike_Categories,Mixed + Mixed,0.09202453987730061,83,80,136
MirexLike_Categories,Mixed + Mixed,0.08588957055214724,84,80,137
MirexLike_Categories,Mixed + Vocals,0.07975460122699386,83,80,138
MirexLike_Categories,Mixed + Vocals,0.09202453987730061,84,80,139
MirexLike_Categories,Vocals,0.0736196319018405,83,80,140
MirexLike_Categories,Vocals,0.08588957055214724,84,80,141
MirexLike_Categories,Vocals + Vocals,0.06748466257668712,83,80,142
MirexLike_Categories,Vocals + Vocals,0.06134969325153374,84,80,143
MirexLike_Cluster,Instrumental,0.3888888888888889,11,10,144
MirexLike_Cluster,Instrumental,0.3888888888888889,12,10,145
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,11,10,146
MirexLike_Cluster,Instrumental + Instrumental,0.3950617283950617,12,10,147
MirexLike_Cluster,Instrumental + Mixed,0.43209876543209874,11,10,148
MirexLike_Cluster,Instrumental + Mixed,0.43209876543209874,12,10,149
MirexLike_Cluster,Instrumental + Vocals,0.4382716049382716,11,10,150
MirexLike_Cluster,Instrumental + Vocals,0.46296296296296297,12,10,151
MirexLike_Cluster,Mixed,0.38271604938271603,11,10,152
MirexLike_Cluster,Mixed,0.38271604938271603,12,10,153
MirexLike_Cluster,Mixed + Mixed,0.38271604938271603,11,10,154
MirexLike_Cluster,Mixed + Mixed,0.38271604938271603,12,10,155
MirexLike_Cluster,Mixed + Vocals,0.4382716049382716,11,10,156
MirexLike_Cluster,Mixed + Vocals,0.4506172839506173,12,10,157
MirexLike_Cluster,Vocals,0.3950617283950617,11,10,158
MirexLike_Cluster,Vocals,0.4074074074074074,12,10,159
MirexLike_Cluster,Vocals + Vocals,0.4382716049382716,11,10,160
MirexLike_Cluster,Vocals + Vocals,0.42592592592592593,12,10,161
MirexLike_Cluster,Instrumental,0.4074074074074074,13,10,162
MirexLike_Cluster,Instrumental,0.42592592592592593,14,10,163
MirexLike_Cluster,Instrumental + Instrumental,0.4012345679012346,13,10,164
MirexLike_Cluster,Instrumental + Instrumental,0.3950617283950617,14,10,165
MirexLike_Cluster,Instrumental + Mixed,0.42592592592592593,13,10,166
MirexLike_Cluster,Instrumental + Mixed,0.41975308641975306,14,10,167
MirexLike_Cluster,Instrumental + Vocals,0.4691358024691358,13,10,168
MirexLike_Cluster,Instrumental + Vocals,0.4691358024691358,14,10,169
MirexLike_Cluster,Mixed,0.42592592592592593,13,10,170
MirexLike_Cluster,Mixed,0.4012345679012346,14,10,171
MirexLike_Cluster,Mixed + Mixed,0.41358024691358025,13,10,172
MirexLike_Cluster,Mixed + Mixed,0.41358024691358025,14,10,173
MirexLike_Cluster,Mixed + Vocals,0.4012345679012346,13,10,174
MirexLike_Cluster,Mixed + Vocals,0.41975308641975306,14,10,175
MirexLike_Cluster,Vocals,0.35185185185185186,13,10,176
MirexLike_Cluster,Vocals,0.37037037037037035,14,10,177
MirexLike_Cluster,Vocals + Vocals,0.37037037037037035,13,10,178
MirexLike_Cluster,Vocals + Vocals,0.4012345679012346,14,10,179
MirexLike_Cluster,Instrumental,0.4074074074074074,21,20,144
MirexLike_Cluster,Instrumental,0.4074074074074074,22,20,145
MirexLike_Cluster,Instrumental + Instrumental,0.4074074074074074,21,20,146
MirexLike_Cluster,Instrumental + Instrumental,0.4074074074074074,22,20,147
MirexLike_Cluster,Instrumental + Mixed,0.4691358024691358,21,20,148
MirexLike_Cluster,Instrumental + Mixed,0.46296296296296297,22,20,149
MirexLike_Cluster,Instrumental + Vocals,0.4876543209876543,21,20,150
MirexLike_Cluster,Instrumental + Vocals,0.46296296296296297,22,20,151
MirexLike_Cluster,Mixed,0.48148148148148145,21,20,152
MirexLike_Cluster,Mixed,0.46296296296296297,22,20,153
MirexLike_Cluster,Mixed + Mixed,0.4691358024691358,21,20,154
MirexLike_Cluster,Mixed + Mixed,0.4691358024691358,22,20,155
MirexLike_Cluster,Mixed + Vocals,0.5185185185185185,21,20,156
MirexLike_Cluster,Mixed + Vocals,0.4567901234567901,22,20,157
MirexLike_Cluster,Vocals,0.41975308641975306,21,20,158
MirexLike_Cluster,Vocals,0.3888888888888889,22,20,159
MirexLike_Cluster,Vocals + Vocals,0.46296296296296297,21,20,160
MirexLike_Cluster,Vocals + Vocals,0.4567901234567901,22,20,161
MirexLike_Cluster,Instrumental,0.3950617283950617,23,20,162
MirexLike_Cluster,Instrumental,0.3950617283950617,24,20,163
MirexLike_Cluster,Instrumental + Instrumental,0.4074074074074074,23,20,164
MirexLike_Cluster,Instrumental + Instrumental,0.4012345679012346,24,20,165
MirexLike_Cluster,Instrumental + Mixed,0.41975308641975306,23,20,166
MirexLike_Cluster,Instrumental + Mixed,0.41975308641975306,24,20,167
MirexLike_Cluster,Instrumental + Vocals,0.47530864197530864,23,20,168
MirexLike_Cluster,Instrumental + Vocals,0.49382716049382713,24,20,169
MirexLike_Cluster,Mixed,0.41358024691358025,23,20,170
MirexLike_Cluster,Mixed,0.4012345679012346,24,20,171
MirexLike_Cluster,Mixed + Mixed,0.41975308641975306,23,20,172
MirexLike_Cluster,Mixed + Mixed,0.41975308641975306,24,20,173
MirexLike_Cluster,Mixed + Vocals,0.47530864197530864,23,20,174
MirexLike_Cluster,Mixed + Vocals,0.48148148148148145,24,20,175
MirexLike_Cluster,Vocals,0.4506172839506173,23,20,176
MirexLike_Cluster,Vocals,0.4382716049382716,24,20,177
MirexLike_Cluster,Vocals + Vocals,0.4444444444444444,23,20,178
MirexLike_Cluster,Vocals + Vocals,0.41975308641975306,24,20,179
MirexLike_Cluster,Instrumental,0.3888888888888889,31,30,144
MirexLike_Cluster,Instrumental,0.3888888888888889,32,30,145
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,31,30,146
MirexLike_Cluster,Instrumental + Instrumental,0.3765432098765432,32,30,147
MirexLike_Cluster,Instrumental + Mixed,0.41975308641975306,31,30,148
MirexLike_Cluster,Instrumental + Mixed,0.4444444444444444,32,30,149
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,31,30,150
MirexLike_Cluster,Instrumental + Vocals,0.42592592592592593,32,30,151
MirexLike_Cluster,Mixed,0.35802469135802467,31,30,152
MirexLike_Cluster,Mixed,0.41975308641975306,32,30,153
MirexLike_Cluster,Mixed + Mixed,0.4012345679012346,31,30,154
MirexLike_Cluster,Mixed + Mixed,0.4012345679012346,32,30,155
MirexLike_Cluster,Mixed + Vocals,0.4444444444444444,31,30,156
MirexLike_Cluster,Mixed + Vocals,0.41975308641975306,32,30,157
MirexLike_Cluster,Vocals,0.41975308641975306,31,30,158
MirexLike_Cluster,Vocals,0.3395061728395062,32,30,159
MirexLike_Cluster,Vocals + Vocals,0.41975308641975306,31,30,160
MirexLike_Cluster,Vocals + Vocals,0.3950617283950617,32,30,161
MirexLike_Cluster,Instrumental,0.38271604938271603,33,30,162
MirexLike_Cluster,Instrumental,0.35802469135802467,34,30,163
MirexLike_Cluster,Instrumental + Instrumental,0.3765432098765432,33,30,164
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,34,30,165
MirexLike_Cluster,Instrumental + Mixed,0.4012345679012346,33,30,166
MirexLike_Cluster,Instrumental + Mixed,0.4074074074074074,34,30,167
MirexLike_Cluster,Instrumental + Vocals,0.46296296296296297,33,30,168
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,34,30,169
MirexLike_Cluster,Mixed,0.4506172839506173,33,30,170
MirexLike_Cluster,Mixed,0.4567901234567901,34,30,171
MirexLike_Cluster,Mixed + Mixed,0.4506172839506173,33,30,172
MirexLike_Cluster,Mixed + Mixed,0.4567901234567901,34,30,173
MirexLike_Cluster,Mixed + Vocals,0.4876543209876543,33,30,174
MirexLike_Cluster,Mixed + Vocals,0.48148148148148145,34,30,175
MirexLike_Cluster,Vocals,0.35802469135802467,33,30,176
MirexLike_Cluster,Vocals,0.35802469135802467,34,30,177
MirexLike_Cluster,Vocals + Vocals,0.37037037037037035,33,30,178
MirexLike_Cluster,Vocals + Vocals,0.3888888888888889,34,30,179
MirexLike_Cluster,Instrumental,0.3765432098765432,41,40,144
MirexLike_Cluster,Instrumental,0.3765432098765432,42,40,145
MirexLike_Cluster,Instrumental + Instrumental,0.3765432098765432,41,40,146
MirexLike_Cluster,Instrumental + Instrumental,0.37037037037037035,42,40,147
MirexLike_Cluster,Instrumental + Mixed,0.38271604938271603,41,40,148
MirexLike_Cluster,Instrumental + Mixed,0.38271604938271603,42,40,149
MirexLike_Cluster,Instrumental + Vocals,0.43209876543209874,41,40,150
MirexLike_Cluster,Instrumental + Vocals,0.3888888888888889,42,40,151
MirexLike_Cluster,Mixed,0.38271604938271603,41,40,152
MirexLike_Cluster,Mixed,0.3765432098765432,42,40,153
MirexLike_Cluster,Mixed + Mixed,0.3765432098765432,41,40,154
MirexLike_Cluster,Mixed + Mixed,0.3765432098765432,42,40,155
MirexLike_Cluster,Mixed + Vocals,0.4382716049382716,41,40,156
MirexLike_Cluster,Mixed + Vocals,0.4012345679012346,42,40,157
MirexLike_Cluster,Vocals,0.3765432098765432,41,40,158
MirexLike_Cluster,Vocals,0.3765432098765432,42,40,159
MirexLike_Cluster,Vocals + Vocals,0.4012345679012346,41,40,160
MirexLike_Cluster,Vocals + Vocals,0.3765432098765432,42,40,161
MirexLike_Cluster,Instrumental,0.38271604938271603,43,40,162
MirexLike_Cluster,Instrumental,0.37037037037037035,44,40,163
MirexLike_Cluster,Instrumental + Instrumental,0.37037037037037035,43,40,164
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,44,40,165
MirexLike_Cluster,Instrumental + Mixed,0.4012345679012346,43,40,166
MirexLike_Cluster,Instrumental + Mixed,0.4012345679012346,44,40,167
MirexLike_Cluster,Instrumental + Vocals,0.4567901234567901,43,40,168
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,44,40,169
MirexLike_Cluster,Mixed,0.42592592592592593,43,40,170
MirexLike_Cluster,Mixed,0.42592592592592593,44,40,171
MirexLike_Cluster,Mixed + Mixed,0.42592592592592593,43,40,172
MirexLike_Cluster,Mixed + Mixed,0.41975308641975306,44,40,173
MirexLike_Cluster,Mixed + Vocals,0.4382716049382716,43,40,174
MirexLike_Cluster,Mixed + Vocals,0.4382716049382716,44,40,175
MirexLike_Cluster,Vocals,0.4074074074074074,43,40,176
MirexLike_Cluster,Vocals,0.3950617283950617,44,40,177
MirexLike_Cluster,Vocals + Vocals,0.4012345679012346,43,40,178
MirexLike_Cluster,Vocals + Vocals,0.4382716049382716,44,40,179
MirexLike_Cluster,Instrumental,0.35802469135802467,51,50,144
MirexLike_Cluster,Instrumental,0.35802469135802467,52,50,145
MirexLike_Cluster,Instrumental + Instrumental,0.35802469135802467,51,50,146
MirexLike_Cluster,Instrumental + Instrumental,0.35802469135802467,52,50,147
MirexLike_Cluster,Instrumental + Mixed,0.4012345679012346,51,50,148
MirexLike_Cluster,Instrumental + Mixed,0.3950617283950617,52,50,149
MirexLike_Cluster,Instrumental + Vocals,0.4012345679012346,51,50,150
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,52,50,151
MirexLike_Cluster,Mixed,0.4074074074074074,51,50,152
MirexLike_Cluster,Mixed,0.41358024691358025,52,50,153
MirexLike_Cluster,Mixed + Mixed,0.41358024691358025,51,50,154
MirexLike_Cluster,Mixed + Mixed,0.41358024691358025,52,50,155
MirexLike_Cluster,Mixed + Vocals,0.41975308641975306,51,50,156
MirexLike_Cluster,Mixed + Vocals,0.43209876543209874,52,50,157
MirexLike_Cluster,Vocals,0.36419753086419754,51,50,158
MirexLike_Cluster,Vocals,0.3765432098765432,52,50,159
MirexLike_Cluster,Vocals + Vocals,0.3765432098765432,51,50,160
MirexLike_Cluster,Vocals + Vocals,0.4074074074074074,52,50,161
MirexLike_Cluster,Instrumental,0.35802469135802467,53,50,162
MirexLike_Cluster,Instrumental,0.35802469135802467,54,50,163
MirexLike_Cluster,Instrumental + Instrumental,0.35185185185185186,53,50,164
MirexLike_Cluster,Instrumental + Instrumental,0.35185185185185186,54,50,165
MirexLike_Cluster,Instrumental + Mixed,0.4012345679012346,53,50,166
MirexLike_Cluster,Instrumental + Mixed,0.3950617283950617,54,50,167
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,53,50,168
MirexLike_Cluster,Instrumental + Vocals,0.4382716049382716,54,50,169
MirexLike_Cluster,Mixed,0.41358024691358025,53,50,170
MirexLike_Cluster,Mixed,0.4012345679012346,54,50,171
MirexLike_Cluster,Mixed + Mixed,0.4074074074074074,53,50,172
MirexLike_Cluster,Mixed + Mixed,0.4074074074074074,54,50,173
MirexLike_Cluster,Mixed + Vocals,0.41975308641975306,53,50,174
MirexLike_Cluster,Mixed + Vocals,0.4012345679012346,54,50,175
MirexLike_Cluster,Vocals,0.35185185185185186,53,50,176
MirexLike_Cluster,Vocals,0.35185185185185186,54,50,177
MirexLike_Cluster,Vocals + Vocals,0.35802469135802467,53,50,178
MirexLike_Cluster,Vocals + Vocals,0.35185185185185186,54,50,179
MirexLike_Cluster,Instrumental,0.3888888888888889,61,60,144
MirexLike_Cluster,Instrumental,0.3888888888888889,62,60,145
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,61,60,146
MirexLike_Cluster,Instrumental + Instrumental,0.4074074074074074,62,60,147
MirexLike_Cluster,Instrumental + Mixed,0.4444444444444444,61,60,148
MirexLike_Cluster,Instrumental + Mixed,0.4444444444444444,62,60,149
MirexLike_Cluster,Instrumental + Vocals,0.4382716049382716,61,60,150
MirexLike_Cluster,Instrumental + Vocals,0.4567901234567901,62,60,151
MirexLike_Cluster,Mixed,0.3950617283950617,61,60,152
MirexLike_Cluster,Mixed,0.3950617283950617,62,60,153
MirexLike_Cluster,Mixed + Mixed,0.3950617283950617,61,60,154
MirexLike_Cluster,Mixed + Mixed,0.3950617283950617,62,60,155
MirexLike_Cluster,Mixed + Vocals,0.4506172839506173,61,60,156
MirexLike_Cluster,Mixed + Vocals,0.5,62,60,157
MirexLike_Cluster,Vocals,0.35802469135802467,61,60,158
MirexLike_Cluster,Vocals,0.4382716049382716,62,60,159
MirexLike_Cluster,Vocals + Vocals,0.41358024691358025,61,60,160
MirexLike_Cluster,Vocals + Vocals,0.42592592592592593,62,60,161
MirexLike_Cluster,Instrumental,0.3950617283950617,63,60,162
MirexLike_Cluster,Instrumental,0.4012345679012346,64,60,163
MirexLike_Cluster,Instrumental + Instrumental,0.3950617283950617,63,60,164
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,64,60,165
MirexLike_Cluster,Instrumental + Mixed,0.43209876543209874,63,60,166
MirexLike_Cluster,Instrumental + Mixed,0.4444444444444444,64,60,167
MirexLike_Cluster,Instrumental + Vocals,0.41975308641975306,63,60,168
MirexLike_Cluster,Instrumental + Vocals,0.4382716049382716,64,60,169
MirexLike_Cluster,Mixed,0.46296296296296297,63,60,170
MirexLike_Cluster,Mixed,0.46296296296296297,64,60,171
MirexLike_Cluster,Mixed + Mixed,0.4691358024691358,63,60,172
MirexLike_Cluster,Mixed + Mixed,0.4567901234567901,64,60,173
MirexLike_Cluster,Mixed + Vocals,0.43209876543209874,63,60,174
MirexLike_Cluster,Mixed + Vocals,0.43209876543209874,64,60,175
MirexLike_Cluster,Vocals,0.35802469135802467,63,60,176
MirexLike_Cluster,Vocals,0.36419753086419754,64,60,177
MirexLike_Cluster,Vocals + Vocals,0.36419753086419754,63,60,178
MirexLike_Cluster,Vocals + Vocals,0.4012345679012346,64,60,179
