,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29,0.9578834533691406,0.06266438369484785,0.01580333709716797,0.0008098705247744824,1000,0.001,rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.39215686274509803,0.4409448818897638,0.4094488188976378,0.39763779527559057,0.4015748031496063,0.4083526323915393,0.017242424483264344,3
30,0.6548661708831787,0.04918369632092935,0.016001558303833006,0.0008927134412645496,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.36470588235294116,0.4094488188976378,0.38188976377952755,0.41732283464566927,0.3661417322834646,0.38790180639184807,0.021806269855389037,10
31,0.6438153266906739,0.05933063857585579,0.015600061416625977,0.0004899597886342958,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.36470588235294116,0.4094488188976378,0.38188976377952755,0.41732283464566927,0.3661417322834646,0.38790180639184807,0.021806269855389037,10
32,1.9151151657104493,0.06997735604444393,0.020502042770385743,0.0006349736877659879,10000,100.0,rbf,"{'C': 10000, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,34
33,1.1260770320892335,0.02309099677154834,0.020301389694213866,0.0030595807279765897,10000,10.0,rbf,"{'C': 10000, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,30
34,0.8743834018707275,0.019228614476227396,0.01700253486633301,3.2842970576710825e-06,10000,1.0,rbf,"{'C': 10000, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,25
35,3.3405142307281492,0.12400777516296309,0.014684486389160156,0.0003861554787421184,10000,0.1,rbf,"{'C': 10000, 'gamma': 0.1, 'kernel': 'rbf'}",0.3254901960784314,0.33070866141732286,0.33858267716535434,0.3228346456692913,0.3858267716535433,0.34068859039678867,0.023200188759275,24
36,25.241329145431518,0.7233464276064612,0.014603471755981446,0.0005852236759768471,10000,0.01,rbf,"{'C': 10000, 'gamma': 0.01, 'kernel': 'rbf'}",0.3607843137254902,0.38188976377952755,0.3346456692913386,0.36220472440944884,0.3543307086614173,0.3587710359734445,0.01517938670130114,22
37,4.735099506378174,0.2409287225909417,0.014203166961669922,0.0007516845383926816,10000,0.001,rbf,"{'C': 10000, 'gamma': 0.001, 'kernel': 'rbf'}",0.40784313725490196,0.42913385826771655,0.4251968503937008,0.3937007874015748,0.42913385826771655,0.41700169831712214,0.014059522167673788,1
38,1.0880635738372804,0.12010357868606167,0.01422586441040039,0.0010092957418593215,10000,0.0001,rbf,"{'C': 10000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3843137254901961,0.4015748031496063,0.4094488188976378,0.41732283464566927,0.3858267716535433,0.3996973907673306,0.012948532980232241,5
39,1.0588483333587646,0.10483193505197677,0.014201784133911132,0.000401428204322633,10000,0.0001,rbf,"{'C': 10000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3843137254901961,0.4015748031496063,0.4094488188976378,0.41732283464566927,0.3858267716535433,0.3996973907673306,0.012948532980232241,5
