,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__estimator__C,param_Classifier__SVC__estimator__kernel,param_Scaler,param_Selector__max_features,param_Classifier__SVC__estimator__gamma,param_Classifier__SVC__estimator__coef0,param_Classifier__SVC__estimator__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4197,7.428413073221843,0.7060218985193938,0.05520502726236979,0.008766186637486344,10.0,poly,MinMaxScaler(),24,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 24}",0.2752941176470588,0.3058823529411765,0.2564705882352941,0.2792156862745098,0.020361968605093612,1646
4198,8.266658147176107,0.5571378643404082,0.0491185188293457,0.001409745651643042,10.0,poly,MinMaxScaler(),28,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 28}",0.3058823529411765,0.31058823529411766,0.2611764705882353,0.29254901960784313,0.02226677579071121,1082
4199,8.994262854258219,0.5172600740568665,0.052924156188964844,0.008086560000125526,10.0,poly,MinMaxScaler(),32,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 32}",0.2917647058823529,0.31058823529411766,0.30823529411764705,0.3035294117647059,0.008374179021201038,790
4200,8.057582060496012,0.5094301062281349,0.06123129526774088,0.001982585578116225,10.0,poly,StandardScaler(),4,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 4}",0.2211764705882353,0.1811764705882353,0.1976470588235294,0.19999999999999998,0.01641447022467165,4661
4201,17.700874010721844,2.7503979439363215,0.0489048957824707,0.0021937339106059156,10.0,poly,StandardScaler(),8,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 8}",0.18588235294117647,0.2823529411764706,0.2447058823529412,0.23764705882352943,0.03969898269754906,3698
4202,25.19766108194987,2.5305926638306873,0.049372196197509766,0.0035171222455027316,10.0,poly,StandardScaler(),12,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 12}",0.25176470588235295,0.27058823529411763,0.23294117647058823,0.25176470588235295,0.015369347405698366,3049
4203,28.302318811416626,1.1940789218156467,0.04121478398640951,0.0033789260659770337,10.0,poly,StandardScaler(),16,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 16}",0.24,0.2917647058823529,0.26588235294117646,0.26588235294117646,0.021132852682835258,2304
4204,25.489604234695435,0.3955241182686274,0.04593706130981445,0.004537881717822038,10.0,poly,StandardScaler(),20,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 20}",0.3129411764705882,0.3552941176470588,0.2964705882352941,0.32156862745098036,0.024777363135578538,396
4205,27.136794408162434,2.6142435946234546,0.03705588976542155,0.0036219141756670876,10.0,poly,StandardScaler(),24,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 24}",0.33647058823529413,0.2847058823529412,0.28705882352941176,0.3027450980392157,0.02386686126227912,812
4206,21.62091652552287,2.8552456805687836,0.0354460080464681,0.003663450504708063,10.0,poly,StandardScaler(),28,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 28}",0.27294117647058824,0.31058823529411766,0.32,0.3011764705882353,0.02033173552441682,844
