,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
LPC Overall Average 2,0.697586675713511,-0.29108051849974453,-0.5644780681352373,0.046591709782511134,0.019679296306232736,0.14958622782670872,0.03655704463635633,-0.017435836184090572,-0.03838443001466122,-0.044057739924422704,-0.013713327227925178,-0.09001664221263422,0.05862878535817236,0.013436280488174147,-0.1510670090852339,-0.05344690648392614,-0.013584395333344127,0.02187505877511055,-0.06228302783620939,0.01985943761876612,-0.05153290720485338,-0.06267176804906112,-0.05323955886241847,0.3685884065463866,0.09044706739145375,0.663871867792928,0.6544981216895799,-0.39590084624034405,0.031224972463108038,-0.1833079227508977,0.5328485710925677,0.525318232846204,0.6155127641600837,0.6319223285271436,0.6523184846013786,0.6567487020165229,0.6626764045726283,0.6563103443894699,0.6841140682099462,0.6723939062049759,0.6941754960912524,0.7305201299576345,-0.1611494392874293,0.22484066403385247,0.8455676434404297,0.7926673579936319,0.7016122122323751,0.6231747708271613,0.5822085538722996,0.5939659171176427,0.5748328309193228,,0.4567895541497169,-0.08410592106211681,0.07782949325836533,0.19925325015675066,0.19740506844502778,0.47545297141287957,0.38899248372681244,0.3026180597314621,0.7995480615813622,0.6130318474791944,0.5854633770247564,0.6714142464451202,0.41031487639507824,0.7946991690383705,0.7449414395865159,-0.5687210768227291,-0.23362231818319115,-0.5617170542839789,-0.2727879058573474,-0.4401456902782799,-0.032765472350530296,-0.16365241924720522,-0.2631468494788639,-0.32996071974600055,-0.1740754038957181,-0.4037963092496315,-0.8373518411579072,1.0,-0.12798482747971046,0.25715695093292995,0.17071197639433866,0.13867589384796616,0.14669593808208245,0.266527986275209,0.3083200604163801,,0.36563797094019596,0.30834663488053343,0.04359742370017491,0.1691466639773533,0.10029764077267019,0.6443049507773203,0.6445706981589812,0.608387615032251,0.5764761698742091,0.5867594767185283,0.5989731617294474,0.5812972574654642,0.5809736179244296,0.571809505395553,0.6113868936503788,0.6369542282476868,0.6363981627331691
LPC Overall Average 3,-0.223360096942835,-0.04742727176561786,-0.08771920556970776,0.4695995447476108,-0.31560878513320684,-0.441703384872686,0.21266676487804795,0.18610454457312464,0.025704468631462977,0.0561880642533962,-0.30006577154468633,-0.35306786733483797,0.10658270568125552,-0.022153979082730948,0.055004318699701425,0.13606909173978998,0.13110110438279265,0.14065362045816263,0.14387209395102957,-0.041937699414100735,-0.00503692938949587,-0.1926253984339632,-0.28344517499986316,0.10432643427440198,0.040567602131490015,-0.06552394816571296,-0.08316951433612434,0.11778693862870353,-0.32723658739346134,0.08822919023575838,-0.07314409230315383,-0.004589871028629616,-0.1610887903110105,-0.20026411663845742,-0.19837641729901054,-0.1933673427375098,-0.17935427644413462,-0.20847298050875468,-0.24343835807261838,-0.23815902907303205,-0.2207087113231436,-0.19846698283370967,0.04077842825150765,0.05144774100294648,-0.1899655573380614,-0.31632675946276656,-0.3306115575413776,-0.35898125146092696,-0.400156511593216,-0.3978006633519543,-0.397030398958206,,-0.23286666676987575,-0.08837248406921341,0.03365335250357635,0.17875767972914822,0.16005081197237359,-0.36158594358112617,-0.42801037020885097,-0.020520002950476183,-0.19724319069180227,-0.11244091573970477,-0.12255793540075667,-0.09808508970883265,-0.3858719601511089,-0.18560630159464248,0.3366340768744245,0.14053836532114505,-0.061630821684047335,0.23679412693140145,-0.051872345092638834,0.04332547101069435,-0.22349449165962412,0.14833785032730298,-0.0744780756595382,-0.049161012435374254,0.0013369033049635286,0.061148759702268116,0.1454507066749257,-0.12798482747971046,1.0,-0.20004097302635032,-0.13383632169289325,-0.2560465202467973,-0.18107872276631898,-0.3556425817922961,-0.30521914082639884,,-0.21254696536119808,-0.3103520657405791,-0.16447059024526114,-0.06699348342926448,-0.03476223737544606,-0.0031576120078282035,-0.06859043934126682,-0.14137477184101732,-0.1046619172228603,-0.13559678616127524,-0.1072995006620041,-0.1256523564165478,-0.12602813772828095,-0.1191547260678751,-0.1424917530106813,-0.039168190418489526,-0.010658481037271428
LPC Overall Average 4,0.507052396142363,0.11687412519279984,0.1521886113771177,-0.21807702342065668,-0.007454792714870337,-0.24315187179362416,0.31504672394941974,-0.030452739839470222,0.1060032690594956,-0.3104120304780263,0.28406801821968275,0.08184993236714343,0.1882283111348135,0.30069533091708994,-0.27966092742836896,-0.187344670077427,0.13266305284688934,-0.05943628802078596,0.05486310419905721,0.01110928785861892,0.06114533059333629,0.158749223526571,0.2796809727249768,0.12657505444679873,0.11063836904254828,0.33897956588810124,0.34346114617175616,-0.19735091112768857,0.28538075021617143,-0.03202453689774783,0.3356450477796961,0.39776198073559754,0.37401610477541114,0.4119855250742749,0.43523290639475737,0.4178820714548078,0.44034182079776474,0.45321216844776924,0.4336506423740914,0.4461618117213431,0.46099690156304307,0.43784155943287406,0.05214558851279446,0.3790481246274207,0.2236989328145783,0.41494870727632593,0.5320749780050995,0.554053423523127,0.5728751975830347,0.5694423050685461,0.5658467073300424,,0.33467941697252185,0.20962342122459235,0.340341780550186,0.3158615302148005,0.3009078518247764,0.489074883607481,0.46267818735998073,0.1466989898027674,0.45711624372227255,0.2964915247119827,0.2997496467968097,0.4024890586902465,0.48808083087614895,0.45284563335267425,0.009636358048686748,0.13144749119080476,-0.49503114652138325,-0.20548825189544054,-0.056070002080935474,-0.016915640965182836,-0.06305947905751988,-0.08711884011012842,-0.21122781861510168,-0.1410508453758104,-0.21426632324531486,-0.2690567435031739,-0.4344660442470315,0.25715695093292995,-0.20004097302635032,1.0,0.4477656700536605,0.33325235036158024,0.20398590127055885,0.3104395847267832,0.30848394518161404,,0.3021527262250013,0.5121144687214877,0.4630940489329051,0.5126443545203243,0.47134505352261025,0.37568738068795576,0.3878850082740556,0.355796423441475,0.30079701922348173,0.3036175745692861,0.293928219696045,0.2588588638621654,0.27407444133541103,0.2844427825088893,0.35488183437026277,0.3481888462629403,0.35994881527172334
LPC Overall Average 5,0.44343931619534677,0.13522175870276804,-0.018076562313739858,-0.20463044200878477,0.08376744593797761,-0.3785995598366202,0.08341214766594274,-0.02279467084930419,0.12182095663004577,0.073592807351723,0.3324851040909807,0.26707395291300384,0.17409651697006615,0.027914159457152074,0.10160459077808091,0.4421271811404664,0.2443621588822013,0.06390274568302551,-0.17887582305723668,-0.029091455083016228,-0.037623604715740604,0.12490964356575476,0.2564928594288943,0.19216520055105282,0.1441370361836521,0.3284032494056203,0.3322952624282091,-0.14207428065817418,0.2150708225476508,0.02354130649080242,0.3247194849601905,0.39363454159748507,0.41090319701787326,0.4271580091882063,0.4064178183938776,0.4130333280486862,0.4411365502866689,0.43251045967406554,0.4319770563330405,0.4344107825659041,0.43175830152177563,0.43112482819859294,0.10288106410425117,0.340182085683785,0.3484816600465532,0.3774237924552581,0.43145317861767835,0.44294430723641487,0.43280590574749733,0.443204863289129,0.4305099302294831,,0.3099952888878188,0.18262219823952372,0.287375558741667,0.2774825123700769,0.2667060888976074,0.3631955044747158,0.31689343948186316,0.14562174515344853,0.3577169173767919,0.2475474544337975,0.25108505252017427,0.3191343236692745,0.35051049732009143,0.35001082759283575,0.01939517645184658,-0.01188318310496217,-0.34368147479255423,-0.3622493574436102,-0.20059098647737306,-0.20222401400619336,-0.059903046152502124,-0.16978890827232274,-0.057780786534843843,-0.2850843018205638,-0.14760985623826198,-0.1853226517237516,-0.3400512415441253,0.17071197639433866,-0.13383632169289325,0.4477656700536605,1.0,0.4272520896089516,0.2205964927877585,0.3866619627209363,0.38627465895239366,,0.2475705642679556,0.400574734215704,0.36563911138228283,0.36006381919445873,0.3648253427466945,0.27429882672026,0.2642708262163472,0.23190900751195903,0.24381496394783245,0.23329384137319467,0.23069472334570676,0.24214394830834612,0.26658290404766727,0.26007454068053115,0.23755421496388573,0.26092025574994554,0.26589242864095586
LPC Overall Average 6,0.43665598473683814,-0.053376849816298894,0.24342710331913445,-0.1609302938938785,0.514919181324445,-0.1685899094525067,0.13899693860586368,0.09846517489523017,-0.07008516558561177,0.318491373554681,0.24939722664634867,0.032826735998760084,0.2005482470253246,0.10251765596006805,0.10194719081786648,0.10727992110014237,-0.20200429559925412,0.09821014843523512,0.12029831234474517,0.02923377956451324,0.04395340664281171,0.1102422267444003,0.2665841646294625,0.10034904673579033,0.06558933617789184,0.2974088680668684,0.30749280673525314,-0.17427829771613296,0.23987398080606182,-0.06884127522777737,0.21003663616611035,0.15933637564875358,0.26680850331445444,0.23580142477433316,0.30810397105554477,0.2813969907108708,0.31933595803216036,0.32829976065636307,0.3430873864232828,0.3652698472679065,0.36902015581166375,0.37015487553771725,0.004500874056999266,0.24861911879838192,0.29137395999170684,0.2638452171427029,0.35934269496977456,0.37960649302131755,0.3971497956253323,0.39935835402205433,0.42730447397184135,,0.36557845985564197,0.12066990364299669,0.1853834129740713,0.12237865010839792,0.11075495327204675,0.3916132514554432,0.36939280463580376,0.13266679516796046,0.41620109614413375,0.32672693993523705,0.33537405007712084,0.31971879044352686,0.4202829701628931,0.3961728075524865,0.08674480473610022,0.0806002366737803,-0.019083459189764562,-0.4250632340585782,0.048305915349688776,-0.07355700488156483,-0.1465362222705399,-0.1401597007845649,-0.09449370390362145,-0.022969765616055682,-0.38949006373170453,-0.3053714671372326,-0.37381145204289795,0.13867589384796616,-0.2560465202467973,0.33325235036158024,0.4272520896089516,1.0,0.6406345279143406,0.4400067872675025,0.29879694743966173,,0.37770928445533264,0.46768925845267223,0.4460151989433919,0.42250056530016616,0.40719203238903556,0.3384246909177295,0.28259804163584795,0.29752436405795984,0.29215209197403497,0.31920851268076966,0.3611175147244436,0.39143714160997384,0.4292578811734867,0.4087152379507461,0.3952259077888891,0.36930218315682545,0.36539172063371517
LPC Overall Average 7,0.34294561321931705,-0.07725470263049938,0.17122162183392076,-0.19757092915547017,0.5768728940685923,-0.22350197534780455,0.09382564384319309,0.07854674575928666,-0.28475094756857083,0.3069012642432524,-0.21663756399997544,0.052325974989690584,0.24230513856114216,0.007630694139626341,-0.033342357518268,-0.12493001514765883,-0.09257178369898955,-0.07797229856962322,0.012555700249584582,0.10443055855433361,0.061338590237848975,0.0548938355157896,0.18646917526966927,0.014862858762218371,0.03974704567284883,0.21088207452843977,0.22194730848979102,-0.15744636288295716,0.15809693663845076,-0.061151887707551915,0.18116868529969019,0.09723603949398096,0.17464733234666555,0.19388438082376416,0.24744975847145076,0.24114038550612035,0.25570242028094736,0.257184601301811,0.25492226311830635,0.27790189298989254,0.2850776997701947,0.28638973688226177,0.00207011721119089,0.1411324157303187,0.23142179062276785,0.21398305430935635,0.23704835637189473,0.22372652460286174,0.23779656927939602,0.24556206618982693,0.26822757252449564,,0.27534801823082755,0.05337980434639601,0.09096388840755082,0.04735438836582754,0.03493600116639519,0.3428446425048097,0.3260443539383101,0.038589709614039854,0.3460499084672262,0.1976785998044138,0.2058218659112464,0.29378835511434565,0.35956468378717116,0.33463482977630343,0.08340043565603394,-0.062080268425827284,-0.1110523257770217,-0.5116371799103087,0.05177669821079188,0.08258997623022347,-0.15126003407302774,-0.0996159369373343,-0.149507974215853,-0.01868576377887934,-0.288452279181927,-0.16566727898262326,-0.32024636476932206,0.14669593808208245,-0.18107872276631898,0.20398590127055885,0.2205964927877585,0.6406345279143406,1.0,0.603253435324827,0.33917162951983176,,0.24994988187241135,0.38618137151124765,0.349340365550571,0.31909192820380256,0.31047637728626243,0.2856358228938664,0.23954832734005946,0.24697500519441104,0.24697420272388557,0.2863672888862874,0.304105782778268,0.30521061220271334,0.32931374081262593,0.3272033116148292,0.31907498239446874,0.3190702586468913,0.3030829006104974
LPC Overall Average 8,0.575340153673688,0.044824753169925464,0.12315003293721079,-0.4039054668713633,0.33075869949177644,-0.2573896636485956,-0.10551331979489391,-0.05100144495822959,-0.13613791594839444,0.08019967233294331,-0.19489164198760878,0.18437415236463076,-0.1263895287485606,-0.21589298884123306,-0.12412809903550381,-0.0725347835880469,0.05792313167501158,0.0545396866639027,0.005324088940052028,-0.0704893770249141,-0.1371131982439091,0.2002258846583738,0.37013937856670254,0.12209343927830614,0.0879641248007269,0.37006066484342426,0.3807737588193619,-0.23040518519938125,0.36251112189109835,-0.07204934955751913,0.2979626484937872,0.3545475670129321,0.4154711335452235,0.4308774283840051,0.4565111264147514,0.45834155716078673,0.5102371351183415,0.5417948541125558,0.5232820351361018,0.5422043745661115,0.5401654845719728,0.5181525384801287,0.04423331415116802,0.30226353226671454,0.3878876854448133,0.4667655185192867,0.5243264094486562,0.5357615980953132,0.5518729453396518,0.5619175086693259,0.5604544265427004,,0.43421288413497056,0.1682561563016191,0.2460998862612261,0.18076753459814407,0.17930646758022944,0.6117232879006315,0.6007387472471334,0.17924743974159074,0.5208513810583845,0.35744384682042907,0.368097079189498,0.4333063991714486,0.619987998004871,0.5127167451182058,-0.0016438956085991353,-0.16460160316831418,-0.3460670762976343,-0.559621232972361,-0.24996847765736452,0.01284093662350074,-0.052391082652097215,-0.2398130186732594,-0.19686302354752344,-0.20773015798503394,-0.2390092420672384,-0.22115073465423787,-0.48057906086632163,0.266527986275209,-0.3556425817922961,0.3104395847267832,0.3866619627209363,0.4400067872675025,0.603253435324827,1.0,0.7354916203515345,,0.4193599738895922,0.6251171904471896,0.5401980260141545,0.519801064828926,0.5053368888313321,0.3833595150063099,0.35930839121705077,0.36062731756192973,0.33852248296200116,0.358396886606484,0.3670532636268759,0.36875796322677207,0.3817647885283114,0.38034983988133586,0.3751253214418979,0.37836564203702927,0.3803054607186872
LPC Overall Average 9,0.5197893170411827,-0.0004141009778741378,-0.02367927213886707,-0.2877447270618371,0.22977900668670842,-0.33736202422205014,-0.23049022205163333,0.005815542158766964,0.018474922222100246,-0.048050427020987115,-0.06022210174684818,0.28332186377926977,-0.26658741077246345,-0.2926021651528381,-0.21239174699356458,-0.09783680088894262,0.15067217148177647,0.15670678946733574,-0.005452097733259445,0.05660955671648596,0.03717611966398874,0.12380796748989967,0.2552526132440941,0.1789896555321768,0.09234348176404499,0.413380749083213,0.42037175520759434,-0.21514932339977913,0.25912285435946214,-0.062107818310123415,0.2825006037743099,0.3626701324332475,0.41660961778655936,0.40884136582900965,0.4164207165393344,0.3989858122740978,0.4531657579223314,0.4778169055045874,0.4541418502296076,0.4601765716947569,0.4698778923174901,0.4690766538396769,0.022304278904269517,0.2668276977641306,0.37875073608096244,0.4401200381205453,0.47974257022389727,0.45151027313110403,0.46072784874758194,0.4614278591331686,0.45599152138329024,,0.41842929396488543,0.12056722298057469,0.21129523157275745,0.18714157275715157,0.1887976163600642,0.47975184748004307,0.459147580820074,0.16814214277345724,0.4762357935690282,0.34940512666091034,0.3527145959862337,0.3971690640748821,0.47942022074647034,0.46943295771033827,0.06368353782280835,-0.17323438823324935,-0.3372042185263439,-0.4916342471228466,-0.4453423293391264,-0.17461032824676012,-0.04047955280742838,-0.1457107729331677,-0.14709312185563084,-0.2689479402689118,-0.19560111852539572,-0.26200580417550273,-0.4540934354566251,0.3083200604163801,-0.30521914082639884,0.30848394518161404,0.38627465895239366,0.29879694743966173,0.33917162951983176,0.7354916203515345,1.0,,0.3545405200616,0.489724935542714,0.3974912954988625,0.4075800866849116,0.38560894846662064,0.38369423754190773,0.3558856821319363,0.34227953112838405,0.32385045409512314,0.3303899467254492,0.33658273787928117,0.3355703355881469,0.34043393708305864,0.352885634646573,0.37801983231995645,0.3902734608638617,0.3761492903225239
LPC Overall Average 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method of Moments Overall Average 1,0.7267851878361602,-0.357001653152188,0.3869818926484471,-0.03955036632406901,-0.1615115677806726,0.055770832623014875,-0.21872938345119042,0.0864355194763381,-0.019616871287566732,0.1408688951432963,0.0005351193981624383,0.05929688320575794,-0.09552901715046548,0.1928800035837648,0.03026199146896789,0.028209792073304173,0.040616042777111,0.03402988582813508,0.05136200881267812,-0.014242053761207494,-0.04804819780256231,0.07649462767893747,0.28108433586071174,0.608817029798706,-0.005569439829104724,0.7555896103527369,0.7623175436299359,-0.4217812184632199,0.26055145698786486,-0.25492986090658953,0.19640149479395225,0.27162473823376954,0.4080313268336157,0.37156070110806094,0.43103192436734006,0.4398432915961245,0.4804899943918669,0.4958995082856759,0.5168831971842395,0.4977425559213446,0.5045679963732689,0.5190673963313298,-0.16956022748323676,0.296262723812281,0.42771864577171564,0.5076837002972275,0.5544855781219561,0.5370802795606303,0.5666903064139059,0.5813674042272076,0.625769008785691,,0.8946636093812347,0.03357121422365112,0.2001724441570866,0.18173441667227025,0.16087900044084566,0.7130068011411408,0.7066854248879973,0.8011998362606247,0.7458318276816339,0.9216308291683027,0.9397718625905421,0.5553973484783067,0.7804883367704144,0.7609047335837993,0.2986364407254347,-0.05824735960231823,-0.13772803013372897,-0.23562286133914598,-0.04733895468958142,-0.03130475368606451,-0.03186720245275491,-0.11980546965493524,-0.2845762510173306,-0.16158284909463072,-0.2122214744873717,-0.3296479268528152,-0.7125962293390499,0.36563797094019596,-0.21254696536119808,0.3021527262250013,0.2475705642679556,0.37770928445533264,0.24994988187241135,0.4193599738895922,0.3545405200616,,1.0,0.7964660578885551,0.750237092644507,0.7329387356112279,0.7221904018411562,0.6338816485279702,0.6611576686465401,0.6342440912737621,0.6653279805438558,0.6822337734875186,0.6550421076730155,0.6662057006739784,0.6638946917725634,0.6981415779385716,0.6662943301424971,0.6652774842915135,0.6587165463272582
Method of Moments Overall Average 2,0.8378052205145634,0.009982546576516965,0.43318395616143174,-0.2675889595883818,-0.01730002925246286,-0.03064993093991746,-0.03665767335237569,-0.0158005682454092,0.011470588378980628,-0.04466708455093053,-0.07815865986664643,-0.051815628355808815,-0.062399985391061834,0.048308924341337246,0.09762922978744765,0.030001814998265236,0.001753187054301324,-0.027058340844812595,-0.0157033667598004,0.02251288818035087,0.01806123779540111,0.35527352278367796,0.5830651629286492,0.370079375158652,0.1279479356494015,0.6440433863885529,0.6582336016018085,-0.3531312178807725,0.5625306826735786,-0.11475767013182352,0.35124788529751566,0.4795427190826263,0.5560224714674908,0.5656126913168217,0.6300735735704751,0.6292386933401793,0.6742593209654476,0.6930331371486661,0.6947991315842474,0.6834683897054891,0.6837868191503659,0.6736555040918054,0.020583790534750342,0.5274063401458992,0.4667195756687521,0.6173148858272525,0.7292698772995457,0.7564121249898812,0.7905758141310651,0.8008175566099659,0.83263677080061,,0.7720603162233451,0.30744222622053846,0.4611907637904099,0.3877726436813934,0.3647578787861249,0.9378550622737685,0.9350525117299552,0.4904769124502331,0.7838597832890131,0.6720667214174353,0.6950523696233019,0.6614750622917033,0.9732573885881164,0.7876156285626913,0.06960881624750617,-0.06707087857978089,-0.35188014167754395,-0.32556848954684475,-0.057242173923246924,0.029961342565837937,-0.0560322415611184,-0.210752251797558,-0.26633784512778347,-0.18017367639622758,-0.2745584825067743,-0.35807721277370563,-0.7222699220123672,0.30834663488053343,-0.3103520657405791,0.5121144687214877,0.400574734215704,0.46768925845267223,0.38618137151124765,0.6251171904471896,0.489724935542714,,0.7964660578885551,1.0,0.9465755542014295,0.9112037467945943,0.9110518888508466,0.58363309836571,0.6178452090349578,0.6034883743332402,0.6215156940516346,0.6402971413866044,0.6093021868319214,0.6218943635031166,0.6178041305365889,0.6501308438864529,0.6347660707556875,0.6146491851867961,0.602169056974597
Method of Moments Overall Average 3,0.6883675382210053,0.03000932547799327,0.6409312479866729,-0.17522715105858577,-0.05902565052479813,-0.1483728136799158,0.017436342093498314,-0.013323233164931725,0.05211020023449167,-0.032367806613569444,-0.09574353440948871,-0.03362844964503333,-0.08142907509890444,0.034630681963313814,0.15691673126291872,0.04499017943539107,-0.0072947547560271025,-0.00445014469181129,0.012341351270894165,0.00683397321197584,0.025140461307646963,0.3107486520349813,0.5540836768867174,0.3422037592361006,0.09290022109018747,0.523618076939312,0.5388507380923724,-0.2823014568815274,0.5019026236994651,-0.09383273004927895,0.20954706500652473,0.3550966311241733,0.39558276514730956,0.3895181235117523,0.456689169439715,0.45449156700230975,0.5062892550035292,0.5192290131880589,0.5083271945863982,0.502293709000777,0.502007094619621,0.4893442688396363,0.04442833000097976,0.5268115953782866,0.24040688696372592,0.3954460397219516,0.5439178551774954,0.5901740478312532,0.6328870595695595,0.6429919158899148,0.6846404050869119,,0.7003407874475082,0.30036520409108364,0.4827318116232475,0.40872300488992375,0.3805581636467768,0.7932670938460801,0.8084403254879224,0.468198926203933,0.615532935647749,0.5642942189356788,0.5947261234160556,0.5152260633814085,0.864466812902834,0.6235089026931095,-0.04934050859061968,0.17259697740657712,-0.2694506421559579,-0.13539607905410725,0.0209430495228257,0.15382597258299274,-0.10479427533277444,-0.16591799937510363,-0.23785580866862183,-0.08930303054813155,-0.24088608749278972,-0.2812390151611495,-0.5523781545005405,0.04359742370017491,-0.16447059024526114,0.4630940489329051,0.36563911138228283,0.4460151989433919,0.349340365550571,0.5401980260141545,0.3974912954988625,,0.750237092644507,0.9465755542014295,1.0,0.9605286395064765,0.976826838052047,0.4906431735062893,0.521649290664706,0.509472482660317,0.5451329300840276,0.5567969842147098,0.5263361408934167,0.5383593949893031,0.5309465802398212,0.5698330647574977,0.5376594094643535,0.5187829020660922,0.5093815628585764
Method of Moments Overall Average 4,0.7340518057794468,-0.02636861166524294,0.5545495416809987,-0.08431826564234988,-0.1132581241815873,-0.22668190523673273,0.12182917212548203,-0.046244361216783526,0.08244772415671185,-0.050769312667582146,-0.10042633709370258,-0.03321448081962819,-0.07773897333182951,0.01702364677252322,0.10632621957781048,-0.014019693288439734,-0.056984815943024285,0.03706070930282692,-0.017979192001893976,0.003240468201407689,0.011555969289662214,0.21387788406573485,0.43433031288400814,0.4033304864800602,0.08769177912259667,0.6008099028093616,0.6102535118493511,-0.32368176394184023,0.4092143137559421,-0.12542474996504782,0.2563514711822285,0.41668448883410264,0.4323489222916991,0.4329835843799338,0.5002044960588002,0.50241317597809,0.5532686494093892,0.5617926339230631,0.552181530621822,0.5453037621198954,0.5520040371367185,0.5490294470148346,0.007100331514291608,0.5764851451630465,0.2916170196924112,0.4299707102763512,0.5842818386727046,0.6261361245601025,0.6608600945315303,0.672369375511555,0.7098237347934037,,0.7008667792825976,0.24169180120059683,0.5094974170229326,0.494662255243911,0.46949449733342763,0.7492284663254343,0.7398382656637897,0.48622727072647703,0.6808229836282653,0.6117162200215823,0.633698807172007,0.570881867005291,0.8174497723606998,0.6891240205266554,0.06700534000614887,0.17475783017151614,-0.29333314395993765,-0.15147316971920186,-0.010151903214435922,0.10485542803950243,-0.16393428777851138,-0.17636422441498048,-0.29784300513179635,-0.12971289920431983,-0.23750598125897535,-0.32131323363359493,-0.6376979922275334,0.1691466639773533,-0.06699348342926448,0.5126443545203243,0.36006381919445873,0.42250056530016616,0.31909192820380256,0.519801064828926,0.4075800866849116,,0.7329387356112279,0.9112037467945943,0.9605286395064765,1.0,0.9916240796901937,0.5684082611089315,0.5999929589498827,0.5810140082484413,0.6107598431838905,0.613537850018604,0.5881635570675527,0.5834105732112527,0.5723085980978662,0.6145299995124237,0.5932957960326614,0.5828161845731512,0.5754596404289429
Method of Moments Overall Average 5,0.7086153511892261,0.019850493461631005,0.5950764779120228,-0.07496036372131153,-0.12557801206157118,-0.22846976990694462,0.08242515331308285,-0.024389572899857208,0.08732150772034189,-0.03921932763141456,-0.11937933714112937,-0.05394359882034002,-0.06130270791335836,-0.00730368613938049,0.13293646295991363,0.029066249296703234,-0.037002431321051084,0.02410316119863551,0.00034917082447011343,0.003266970400462482,0.012047112775226259,0.27035055949386017,0.49334160491197343,0.40104380806541334,0.1059254758660736,0.5712766931427665,0.581793536108084,-0.2919216620933948,0.4525313829608839,-0.09186472866250928,0.24666212517499772,0.40984308472274744,0.41747273802547,0.4101726743466137,0.47670247173986124,0.47847891933633646,0.5292965812913443,0.5353557714432771,0.5216182914845173,0.5172422104175141,0.5221784435965448,0.5167463399912032,0.04433354501665242,0.5880517341547503,0.26183871964611877,0.40082226299857265,0.5536305492477954,0.597336522342995,0.6299674453870988,0.6411518538569962,0.6789957405881397,,0.690333902023042,0.2922990277747761,0.536739250073062,0.5088566999843792,0.47971374188068083,0.7464787063444429,0.7447592888755699,0.48501231944846807,0.6388421475679998,0.5820880522948642,0.6068040010048342,0.545167043455064,0.8121819163500584,0.648665489855526,0.03412071311772504,0.19707081770348336,-0.2892999398606376,-0.11865916592312545,-0.00893670603500048,0.12597784737918902,-0.1575470858753219,-0.16439105398728515,-0.26982472053335965,-0.11609973034224709,-0.2299801831155188,-0.2975828694613622,-0.5909947568298558,0.10029764077267019,-0.03476223737544606,0.47134505352261025,0.3648253427466945,0.40719203238903556,0.31047637728626243,0.5053368888313321,0.38560894846662064,,0.7221904018411562,0.9110518888508466,0.976826838052047,0.9916240796901937,1.0,0.5359705433084385,0.5665912343088395,0.5481848245529535,0.5846307795241431,0.5884788058274856,0.562593233225557,0.5631234532293776,0.5518191734217474,0.5917969430942431,0.5626107182356295,0.5536894616103248,0.5463095783689436
