,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
LPC Overall Standard Deviation 6,0.5626781190921557,0.594220009078982,0.19217412016792026,0.3662076435052374,0.46533949429463073,0.4881180819299192,-0.17883775857119208,0.6207677664258688,0.21966324836123252,0.6199232943565203,0.6774782835628831,0.7023369142093602,0.7737557426166246,0.7741686433048569,0.7482948565249629,0.7481217313024758,0.7563106624995469,0.735860244719538,0.7433480512486469,0.7338936929713186,0.7437120313118977,0.4364403561422703,0.6306486785162602,0.7697662121982548,0.8840207304464741,0.9287592472333074,1.0,0.940872459810564,0.9204955767371663,0.9086300575084066,,0.46484441895883555,0.5817494533604467,0.5829014043783248,0.6030812012528548,0.5676557172978908,0.6606167298647072,0.6168178655013747,0.15621859527296383,0.659742820840924,0.2963894523321812,0.29577867180572476,0.5975953099265359,0.6587520073326393,0.638996935517261,0.022253050155042156,-0.029129330752478193,-0.18756437643754884,-0.12625633482876214,-0.19427906259146696,-0.18823158065776677,-0.215231161012748,-0.32950222272154256,-0.2338357801169899,-0.2753025346232747,-0.307716286935628,-0.248483539381313,-0.5411072061535159,0.3425488718104743,-0.19567820727206775,0.30129499040700736,0.1930678331801596,0.194059924339014,0.08739938663100358,0.41620036767250834,0.32721339335901783,,0.26380761668528174,0.6616381354804259,0.5071952939511464,0.4652977109697228,0.4959059176950788,0.38180139958413983,0.373540104257469,0.35497065452916915,0.34236048122114526,0.33583299050827636,0.3384983059619731,0.36021396240055287,0.3899150021165328,0.4026698239456383,0.4067142514035338,0.41760801519814805,0.4030189114699497
LPC Overall Standard Deviation 7,0.5605245422592864,0.5899705983240501,0.18282587145384327,0.3679002905627813,0.4673690651125777,0.4918710175300837,-0.1784343416483861,0.6209722281676341,0.22697298442996516,0.5961764952064964,0.6685165614004741,0.6944184186363959,0.7729379256356768,0.7739927512516603,0.7614396888412858,0.7541479577465195,0.771654478612056,0.7556119239428366,0.7628252631509267,0.7602056943267784,0.7634249175281335,0.43629669586410974,0.6090666243699577,0.7474079002036736,0.8566675571469669,0.9075568591372176,0.940872459810564,1.0,0.9492405818169064,0.9335045312245608,,0.47687069191125137,0.5801183076301545,0.5698594653436485,0.5847524946226494,0.5516584638695393,0.6556659708956342,0.6100425965596162,0.1567559907417663,0.6552637710832474,0.30631135847773355,0.3067419371818166,0.5801626557680714,0.6564338234385727,0.6322211681551003,-0.010091241582810237,-0.03224226992984903,-0.2046311474382658,-0.14130617744391477,-0.18859012081612897,-0.1893849418275478,-0.22370377020253968,-0.34149919467619677,-0.259477301958349,-0.30083488692565036,-0.3408283377661217,-0.25073278535921656,-0.5348399438843764,0.3396238219402846,-0.1996523878659771,0.3060527860948466,0.20805659366867157,0.19290381722775315,0.10277236845003317,0.43052853686858256,0.3485796074829229,,0.2811154653006297,0.6694417511089678,0.5155740215457618,0.485630935320431,0.5045883300244111,0.36820214766403725,0.3539743939251775,0.3324150326720992,0.31856630875314007,0.31084438992935515,0.31223657005353794,0.3337740247637843,0.3628633850806918,0.38119307333353664,0.39178914028825707,0.4007800239382986,0.39127719829887003
LPC Overall Standard Deviation 8,0.5532792436124546,0.5899068606053817,0.18937864481909847,0.3665813232619445,0.46649567960937977,0.4907387963736029,-0.17674915832142038,0.6142789574066663,0.22297970839793282,0.573615402412565,0.6465457868436828,0.674282028481385,0.756015489088474,0.7637602355519438,0.7531215679884116,0.7480382937051014,0.7633859231638401,0.7585859055970038,0.7589631775105056,0.7464459622204673,0.7549407295180737,0.4292997958395862,0.5959203565993163,0.7370076427023873,0.8483167379723187,0.893693188183655,0.9204955767371663,0.9492405818169064,1.0,0.951047738244229,,0.4839629053310392,0.5718796012703599,0.5634695109840758,0.5784418235149913,0.5406125903763288,0.6636002626253322,0.6206280849012098,0.1661139986754724,0.6654971271812096,0.31338257968317085,0.31479883464829805,0.5935979901776045,0.6688854880335439,0.6418921033919498,-0.011157980134395507,-0.01786759092879828,-0.1990863046350054,-0.1475813390064767,-0.1772841517304941,-0.16941674049989622,-0.21214110358345767,-0.315572038512417,-0.255374621011517,-0.2750795080448652,-0.33211006277567995,-0.2511935269329346,-0.5412672713870542,0.3298752698929149,-0.21744284419461396,0.2955470904417798,0.21609282274834976,0.1877931793285519,0.12312929582703505,0.4306411629777752,0.34853439221674987,,0.2945080390242486,0.6839328588553306,0.5323108191200665,0.4951136624449614,0.5173554137023229,0.37032647969920607,0.3635005147334048,0.34205222507098154,0.32830430020858703,0.3201110072643916,0.3208781700817117,0.3457336439221117,0.3730687685099897,0.39092093245507703,0.40078351180118454,0.40511724403447047,0.39512771280222764
LPC Overall Standard Deviation 9,0.5202372070831418,0.5598168017855579,0.16974240258849857,0.35360325828927813,0.4506473689132253,0.4755040001994809,-0.18907970304880567,0.5841351172336909,0.20671894000096808,0.5554425450188901,0.6319612053400868,0.6835080412116922,0.7478535270117393,0.7758650586415279,0.765229953942069,0.7617400022801069,0.7719555586571429,0.771597932602664,0.7686608552724553,0.7528788860842942,0.7622535610181592,0.403265494879279,0.5813184527038313,0.7295082138066183,0.8347106022987878,0.8872854706839416,0.9086300575084066,0.9335045312245608,0.951047738244229,1.0,,0.4659013098229621,0.5370147465875358,0.5357747839066698,0.5511831073698192,0.5171674742743511,0.6687711822269139,0.6238556129611192,0.14433593820337007,0.6895112901748603,0.30161663038342945,0.3032517306182364,0.6164809350068041,0.6790174415744095,0.6619519740920846,-0.006186223748068525,-0.051121957427728744,-0.21293801663002912,-0.15079171281760242,-0.17986542988216736,-0.16593738523554635,-0.21439917616183965,-0.31004883163385033,-0.25215092495982055,-0.27577611460668394,-0.325850268831488,-0.24387289361237008,-0.5650369487235685,0.3568291925010416,-0.22199513928674766,0.3196448196874294,0.215562608517952,0.23053088733150592,0.11844898292800152,0.42345501822156006,0.3487419087320045,,0.2862346309235913,0.6923380350764107,0.537233511769949,0.5090620528827298,0.5199461553644661,0.3799464965510494,0.3715987144598525,0.350366131998112,0.3342947796029512,0.32665425098161155,0.32931163863916435,0.35168028605839935,0.3776899572411412,0.3965629369885443,0.4078109650580986,0.4132077698630332,0.40381608753632836
LPC Overall Standard Deviation 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method of Moments Overall Standard Deviation 1,0.38642177833137614,0.5586248299939461,0.7602535422106668,0.04655695902228427,0.8360506182804831,0.846049235198423,-0.3294561393617826,0.46884527360980505,-0.08652353899456455,0.2813873581654385,0.2704154966720065,0.2819478870483839,0.3037777361895514,0.3082724037779385,0.27258901633071525,0.2699784449271816,0.2674270274488197,0.2515602652480395,0.24126624757269222,0.24044723894003392,0.2744883219395424,0.1672852089020447,0.5455049004659354,0.4456382655877289,0.47647378788195954,0.49070015367948083,0.46484441895883555,0.47687069191125137,0.4839629053310392,0.4659013098229621,,1.0,0.44137419060298805,0.5748052450942209,0.5455812777946326,0.4904583222649093,0.4379263730638724,0.5123747637354559,0.758063837700949,0.5539319141840167,0.7614919785873214,0.7788673126066088,0.42467053211227296,0.5585359299175053,0.618946181224456,0.005403313814068802,0.30584735883078895,0.22446023738065354,0.23907873599351934,0.170870010879085,0.12039705250927166,0.005923639934245286,-0.02724575128864183,-0.10102846029073652,-0.05140440231230502,-0.13312886190412943,-0.1067236432480167,-0.5103488013122082,-0.09637383640180536,-0.23893102961233761,-0.051653123090822546,-0.08907566388636104,0.012855873920767506,-0.00950771163516228,0.11649509629134773,0.1026048344691266,,0.7898680138618335,0.6951628243532135,0.732293020588962,0.6550936830156521,0.7063784341302415,0.5769898105491789,0.6076601399720719,0.6090760019753498,0.6124417315873156,0.6130994254771392,0.6071044072846321,0.6113863932033008,0.609235891384657,0.617136630192783,0.6107910171165548,0.6082473875313975,0.5896263512368265
Method of Moments Overall Standard Deviation 2,0.9233043705967703,0.8972162834072435,0.24657704119655505,0.6718528604331527,0.42120363060639543,0.4420937414686196,0.2298622416527179,0.9269834905072231,0.6038994669423007,0.6749036757540049,0.624434319172939,0.5695181817174446,0.5893027343095261,0.5208904668573983,0.468214151119243,0.44105583475504134,0.4558116631724036,0.4042463617088049,0.41536687893772506,0.4261173871234904,0.43304741839624444,0.8342735176624413,0.7297897370700371,0.4797110296077124,0.5674345386052069,0.5794598622703209,0.5817494533604467,0.5801183076301545,0.5718796012703599,0.5370147465875358,,0.44137419060298805,1.0,0.8227114003540201,0.8037239501629834,0.7275754172372252,0.5376722981246034,0.5073668739182968,0.1643761180512661,0.13817125839983627,0.08486945270266404,0.0888912483581465,0.3463197434922467,0.4667303402234368,0.1553931374948933,-0.2661287089862256,0.17533118951275145,-0.08859188198133647,0.10467177329230036,-0.10758879815953157,-0.025233986906657527,-0.1527239992075685,-0.21681172824612024,-0.07810974486259,-0.18304267782994713,-0.3041628406309209,-0.11101722141330349,-0.01327103695660267,-0.20784409702212928,0.04527912635888377,0.046429951389564184,0.10164197823321461,0.10617899712150355,-0.0008264062216686595,0.20631632205954928,0.18318999668120933,,0.07665061928941214,0.4925196969046737,0.4210450917195665,0.26176398023342773,0.40534098350661746,0.1196902157092675,0.11895622528614785,0.11139835443895499,0.12826657497499205,0.13884616613061576,0.1469292977717416,0.15840115732159307,0.17173211696055402,0.18282085027701273,0.1809704268936727,0.17262399013770705,0.14455001375478835
Method of Moments Overall Standard Deviation 3,0.6117997284498402,0.6982433079235422,0.41207755031529425,0.46875106149718754,0.5514367825490728,0.560375368894295,0.037234484333473504,0.6585944954111712,0.34669036263005815,0.5997920977546469,0.549025140131575,0.5228432927722407,0.5301946570362563,0.5055375667152111,0.4494403636080798,0.430803489206173,0.418108552490089,0.373653730591771,0.36857342150613326,0.37692203005825775,0.3954649532106859,0.5368808062662561,0.8843085059272413,0.5530276973812065,0.5759281180133466,0.5871990191977278,0.5829014043783248,0.5698594653436485,0.5634695109840758,0.5357747839066698,,0.5748052450942209,0.8227114003540201,1.0,0.8931087344881331,0.9408122221765922,0.363148680442558,0.36813736410911413,0.32437778343578366,0.35746511766945255,0.3282394468400753,0.3269735804512269,0.4911005025355305,0.37959556388504906,0.39044362435072116,-0.020854633037140125,0.3103611686144087,0.0670595543774138,0.20342216988145387,0.019113235626296094,0.05130618674839821,-0.09070706799879494,-0.11177032957406109,-0.057220398876880296,-0.10156474960525001,-0.23530556806121639,-0.12823166314456982,-0.31283564351631293,-0.16472420979694735,0.07550188479428002,0.05844984523476534,0.11717677823917083,0.15195739762708013,0.023831865755711022,0.17811651143708654,0.145365587310403,,0.27534648273966367,0.521158592465534,0.575696031628609,0.549232097628826,0.6195396419897685,0.3990074827292958,0.41013630342572543,0.40863077937583847,0.42872842726512556,0.4357988102957589,0.43509915334586324,0.44070570146437776,0.44833981825620495,0.45666411532868334,0.4502820418385294,0.4413498955100182,0.41620437193045845
Method of Moments Overall Standard Deviation 4,0.6989507556877059,0.7430594273906378,0.38638269483650106,0.4463412353038527,0.5556734456405827,0.5643854614589925,-0.0021031884209666827,0.7296726166150995,0.3264178325058363,0.6259467801188491,0.5640555339854847,0.5488102196249304,0.555678772377214,0.5307423886324404,0.48158872868739433,0.4624960278171563,0.45140034377142196,0.40631021892550406,0.4125833154966939,0.4263087954787061,0.4471789130958023,0.63023459908586,0.7980477755088065,0.5646260632557566,0.5865995201113351,0.5936281370822791,0.6030812012528548,0.5847524946226494,0.5784418235149913,0.5511831073698192,,0.5455812777946326,0.8037239501629834,0.8931087344881331,1.0,0.9147467728060109,0.4595787613586194,0.44920944510166816,0.29513029197472623,0.3649655823618927,0.3025856023858847,0.300769463509231,0.45470780530386123,0.45063088395298284,0.38833423093251707,0.015230986153942189,0.30526030166389767,0.004187411542838299,0.17014133297023654,-0.053648798039227986,0.019715976245430915,-0.11776792324132404,-0.14709030723925162,-0.08305937876829624,-0.13933242982461083,-0.25098781675982457,-0.1425267734170439,-0.28056605297999565,-0.16128272173125377,0.17119235941772667,0.026170816937736076,0.13927484901447446,0.16240820094468525,0.0019180474518310695,0.181545732616968,0.14924176501187625,,0.24155909637588793,0.5532806496191285,0.5846674934949978,0.514120684435878,0.6361768178999203,0.3702034180149337,0.38029973029253156,0.3748710195697146,0.3965823754351815,0.4001077092136462,0.4051509034071017,0.41334659525083123,0.4176317247073089,0.4241469439283751,0.4187472295869738,0.41748354004372984,0.38784660594669845
Method of Moments Overall Standard Deviation 5,0.523940112238646,0.5626174713455253,0.3503837790910574,0.48801442298633824,0.5175787682528832,0.526524730491055,0.04481951156450056,0.5631644021644918,0.36361832286150386,0.6326433947501139,0.5557973824703706,0.5442318265668786,0.5442154837066642,0.524565013027969,0.47892964297988055,0.45669888998308544,0.4452620152605613,0.40014105962632446,0.4004641903192156,0.40723355706948594,0.4292049929506355,0.5074521838364061,0.8288603015477718,0.5761212132412836,0.5657155166173007,0.5696273455299925,0.5676557172978908,0.5516584638695393,0.5406125903763288,0.5171674742743511,,0.4904583222649093,0.7275754172372252,0.9408122221765922,0.9147467728060109,1.0,0.28352765191227297,0.26764125028543445,0.2538185323829506,0.3655693381095708,0.2955405360329716,0.2869558914633176,0.48884329953899686,0.2850799266525326,0.3846444671340403,0.09892439499900318,0.2829483801392497,0.054085568727325804,0.1571514254279357,-0.012689888914697956,0.007935333035361815,-0.09784608590084672,-0.1255089194469226,-0.07190981504509211,-0.10734495472576432,-0.21498705237396737,-0.1404687041415013,-0.33673386891184715,-0.04785976718122469,0.16663249622152648,0.07326655298560605,0.15814033882538625,0.1516419651575304,0.02587315598556961,0.17162594653827956,0.14282125892003575,,0.2028588937289555,0.4102185048531964,0.45974199120666653,0.49557392039351644,0.5391895441212684,0.3901639765283394,0.40167051337754833,0.39978607446066566,0.4181824217333029,0.42019235671034944,0.42034426214464765,0.4259207786221914,0.4306026917866545,0.4371089263043165,0.4312822147877297,0.42618558378690957,0.4042913749010833
Spectral Centroid Overall Average,0.6953960240604155,0.7097609522242001,0.16627244544919173,0.2069794400603386,0.33155608544889714,0.3586384207001857,-0.20798525869088066,0.7152033493579394,0.11485903154005107,0.38609702326620615,0.44888998405715747,0.45455993489191626,0.5056161217017112,0.518677670559406,0.4998457178877951,0.5150904085671639,0.518736668593487,0.5089674458297392,0.525028851797341,0.5110775486853861,0.5082690913393237,0.47021463780334705,0.3845753975640958,0.46223174860356103,0.6224850059082125,0.640019981055973,0.6606167298647072,0.6556659708956342,0.6636002626253322,0.6687711822269139,,0.4379263730638724,0.5376722981246034,0.363148680442558,0.4595787613586194,0.28352765191227297,1.0,0.973467908403807,0.1503313920895658,0.4862816552689511,0.16082347535835465,0.18444693191741587,0.43245201136143313,0.9633227740211678,0.4829622930477532,-0.2942032715684084,-0.09562218401357046,-0.25480837465349554,-0.12880798185361594,-0.1594620530803306,-0.12058088823657223,-0.197400315017019,-0.23402229980243094,-0.1667083301300646,-0.23671496608933992,-0.26378732191150883,-0.18137003346551112,-0.2546230749396026,0.11945906877052219,-0.24253825824854663,0.13079198929327035,-0.006179525392346397,0.09777160841888298,0.03145744601196482,0.31840420163612804,0.2173631680643034,,0.2760503105082612,0.8420996260637416,0.588586630622435,0.3125324405081967,0.4712557458437585,0.20018218013351863,0.2003596762351211,0.1798690170312932,0.1661577202727852,0.1615280564429797,0.16689500820324857,0.19172702434730207,0.2225604808856197,0.23844681221225522,0.25681408609843664,0.26621750767745855,0.23301848526054905
Spectral Rolloff Point Overall Average,0.6594864354916955,0.7309320233932383,0.23649847878548327,0.14189140233620198,0.3588332873451218,0.3820063663975637,-0.23449226483730062,0.6865277501494128,0.048509041286320845,0.3194485789832839,0.37567493539234725,0.3854859729768114,0.4329303804577357,0.45084070909693685,0.4269128352059569,0.4429561390673401,0.4410874066557448,0.43273180182957094,0.44308091791049514,0.42896530153792867,0.4314403989409697,0.41685625078912425,0.3825376181833111,0.4232814959137604,0.5831599109694167,0.6047554090326509,0.6168178655013747,0.6100425965596162,0.6206280849012098,0.6238556129611192,,0.5123747637354559,0.5073668739182968,0.36813736410911413,0.44920944510166816,0.26764125028543445,0.973467908403807,1.0,0.23526984329862954,0.4848419309158406,0.22613605773590098,0.25696119820055896,0.4236499784511343,0.9753187872955634,0.49754779858607756,-0.31135188428121113,-0.01273464199451294,-0.16632923826855645,-0.05914936409182543,-0.08869570111776698,-0.06349033957792918,-0.1595516116672451,-0.18434159923377322,-0.13976833095853647,-0.17982261301685093,-0.23240931675715373,-0.16176080269644139,-0.26596306312055146,0.03179946855739271,-0.32360516317790683,0.062377558425356944,-0.0823841656604877,0.04300913992031208,-0.011540695629402489,0.2658349149915235,0.15886843267078787,,0.3791018427078268,0.8792498663968855,0.6614624276484555,0.3607240200986928,0.5258514220637086,0.25247490325167693,0.26115307096169804,0.24771751993056096,0.23452951740237896,0.23044041871121165,0.23113012751465115,0.2538555898073161,0.28292351896053747,0.2979620809594586,0.3141899080816065,0.3167471039908869,0.28408955128851443
Spectral Flux Overall Average,0.10980020046760387,0.2783766974199112,0.9126690206343682,-0.12758524594435175,0.7168420395047395,0.6818473695516454,-0.2934675190002352,0.169855916235679,-0.2358122779192592,0.02945259831134119,0.03300786564168218,0.04713496131993101,0.034071108574803256,0.056217492911911006,0.020616865267865426,0.013850495470465707,-0.002013090409914738,-0.010644766797542024,-0.02936540752446164,-0.02437712923154174,-0.0010270618058609842,-0.05775743216147871,0.3073600370225247,0.17215582020289136,0.16798028273032634,0.173434248503228,0.15621859527296383,0.1567559907417663,0.1661139986754724,0.14433593820337007,,0.758063837700949,0.1643761180512661,0.32437778343578366,0.29513029197472623,0.2538185323829506,0.1503313920895658,0.23526984329862954,1.0,0.3315779037626801,0.8428129926700454,0.8523680770228595,0.22607976086383016,0.27626282464773033,0.41410213026183185,0.011926525778172412,0.3152044170908582,0.3015491855260826,0.29168457280497995,0.2617464884891869,0.20444310269733695,0.11847774135413282,0.11283415315603577,0.01683133615100366,0.08203549130425522,0.02071878578992688,0.01323207540285915,-0.3566337367792921,-0.20181924407627655,-0.17071710025652503,-0.16704868835646106,-0.16732262566466333,-0.08361959372282,-0.06851650919721994,-0.03643260836641127,-0.03699051457086469,,0.8182761960206596,0.4277228233174976,0.5368698499419284,0.5004642789607042,0.5292659340026326,0.47277921242144,0.5138636983196412,0.5249937633911498,0.5355962757748961,0.5378423671745288,0.5342272326746013,0.5253886091504463,0.5094216083835829,0.4993796791583877,0.4788477828875554,0.4680101582003669,0.45559789047564786
Compactness Overall Average,0.1108448469345585,0.2461593663661722,0.33808970116315934,-0.09512170250053383,0.5715102309613646,0.574217086740437,-0.5701802146606265,0.20266356910560224,-0.290620537951964,0.33601235882833747,0.3295145925318371,0.4370011902188952,0.47211167548955396,0.5647485806418981,0.5707051873872523,0.602590853128531,0.5743684162605727,0.5857265661188055,0.5696919193825571,0.5630885000672843,0.580763684962802,-0.09821846380073392,0.41866075670814323,0.6943892989081037,0.676848139077819,0.6744239256177795,0.659742820840924,0.6552637710832474,0.6654971271812096,0.6895112901748603,,0.5539319141840167,0.13817125839983627,0.35746511766945255,0.3649655823618927,0.3655693381095708,0.4862816552689511,0.4848419309158406,0.3315779037626801,1.0,0.613783601161599,0.6105547816225391,0.7518104620511642,0.5887535480293418,0.990863343927669,0.4439827862073922,0.03411789053188803,0.035373134508868205,-0.13094321831986455,0.003414225243849121,-0.0993715195812654,-0.08328962747268627,-0.1454009132117348,-0.2421626963259529,-0.1710144287652734,-0.17686233211661853,-0.27538232420875053,-0.9625877925276285,0.5529324248325553,-0.20315991159101823,0.24479510588168713,0.1407521462705945,0.2414651616934766,0.18111437316913673,0.3158233856964308,0.2550178341095011,,0.5458451480423393,0.683759289698762,0.6079922322571554,0.670870736424568,0.6207364017993765,0.7694938731314951,0.7693437281805766,0.7528415343335932,0.7375040607572408,0.7285352248585675,0.7232656570204687,0.7352270124125083,0.7471456626065021,0.7654016945756071,0.7696825469230938,0.7858615533306054,0.780382756379592
Spectral Variability Overall Average,0.013777172352562803,0.1901170980611334,0.755510681336783,-0.20203601663474233,0.7618431781367985,0.7320118720072099,-0.44435838107267384,0.0985931877234881,-0.3450210947426847,0.06646098786889225,0.05342960680853592,0.11350676186529961,0.12132803855435458,0.17094825476605927,0.15569411298412442,0.16183978061555698,0.15036967150935626,0.1449864057243623,0.12774877585374275,0.13229417095956994,0.16807719076786556,-0.18573147167899637,0.33146429444595493,0.33743744414741544,0.30194965713393146,0.307387541565224,0.2963894523321812,0.30631135847773355,0.31338257968317085,0.30161663038342945,,0.7614919785873214,0.08486945270266404,0.3282394468400753,0.3025856023858847,0.2955405360329716,0.16082347535835465,0.22613605773590098,0.8428129926700454,0.613783601161599,1.0,0.9975941620131719,0.37454130822839143,0.3112982114932452,0.6747028919979962,0.25483221227133807,0.31376954562529347,0.3324362063189378,0.22781685583714942,0.2617425626213552,0.14472740248148916,0.08915026889430958,0.06793781771459065,-0.06269693697591025,0.015271565835953023,-0.006727435749345669,-0.09591372089720267,-0.6445510090428851,0.050336900772983736,-0.1659093735174228,-0.06942349460286008,-0.06136316995525555,0.02054854892855674,0.006893697253474739,0.056823648485843495,0.035523080595882224,,0.9058356177487336,0.4920781365681716,0.592094305195091,0.6430892597718151,0.6167485665219677,0.6717461857467747,0.7014223169430377,0.7076025408397081,0.7118345622052863,0.7106558083153892,0.7031434313164062,0.6951086375966589,0.680822049369185,0.6848050668487067,0.6741722578051553,0.6750775159008412,0.6676796603492599
Root Mean Square Overall Average,0.02491843016027636,0.20864532533691205,0.7566722041377164,-0.20575164885902264,0.7515179184097738,0.7233124406592653,-0.44350672157088866,0.11000228334137746,-0.34582770145218394,0.05254706547716702,0.04437921255029487,0.10401954634593841,0.11396454372018144,0.16260196111694933,0.14681157934036684,0.15280901394017057,0.14151041446728022,0.13637836575034684,0.11922878231253084,0.12354030617380549,0.1590692058390373,-0.17901970645793938,0.33258752971314737,0.32705678798102983,0.29943816643333276,0.3072402133747249,0.29577867180572476,0.3067419371818166,0.31479883464829805,0.3032517306182364,,0.7788673126066088,0.0888912483581465,0.3269735804512269,0.300769463509231,0.2869558914633176,0.18444693191741587,0.25696119820055896,0.8523680770228595,0.6105547816225391,0.9975941620131719,1.0,0.3746697792639822,0.34077558046728423,0.6739257370815227,0.22782963785279464,0.3195078703513488,0.3320607275224002,0.23326251096444625,0.2680670075969784,0.1522854109046013,0.08958551728440377,0.07063808827093014,-0.06268127391435907,0.018531493343990322,-0.008540707433466351,-0.09226536160533202,-0.6356455367949434,0.029708889218207305,-0.1853405895867482,-0.07904740376864418,-0.07923565292799274,0.010568805805883917,-0.0016276416131662677,0.05608174309000593,0.033346771902857425,,0.9310199095535125,0.5192913527408686,0.6173201296164637,0.6548362492703439,0.6329971905439249,0.669426222898259,0.6989965132913035,0.7054475923380773,0.7085399501514293,0.7068121249297548,0.6982880482932412,0.6905656588465937,0.6781749803113075,0.6832253134944642,0.6736561938064107,0.6738851067897303,0.6667841289224792
Fraction Of Low Energy Windows Overall Average,0.2495945556510246,0.3402613726194952,0.2799066320498352,0.2775138422274409,0.45548504403369106,0.4618704653736962,-0.12168701329907816,0.2910474262889249,0.10666058270786238,0.44213163422775575,0.4445240536902394,0.5308311301255798,0.5271888278851302,0.6065914079367006,0.5862245665317043,0.594046447068562,0.5610227117711546,0.5587749210732459,0.530999535181848,0.5191757443653334,0.523239125696854,0.19864608880112486,0.5631112686300833,0.663308118210842,0.6391304350908913,0.6266694129181474,0.5975953099265359,0.5801626557680714,0.5935979901776045,0.6164809350068041,,0.42467053211227296,0.3463197434922467,0.4911005025355305,0.45470780530386123,0.48884329953899686,0.43245201136143313,0.4236499784511343,0.22607976086383016,0.7518104620511642,0.37454130822839143,0.3746697792639822,1.0,0.48013640208505926,0.7526788725660316,0.3170111655350041,0.013489946905697037,-0.005168663799027641,-0.0838998553121273,0.0003195812400719153,-0.06987192074213593,-0.06853540211154946,-0.10829149374346378,-0.1805633445893264,-0.1298784060320624,-0.14599143456081276,-0.19431566990602678,-0.7276873984613047,0.4205803723159229,-0.11660431292496681,0.21091383751917428,0.0923003740516231,0.19879065490748432,0.16830393121553255,0.24783194695682123,0.2136070179744562,,0.3387625413879848,0.5579066339098622,0.48061409195882465,0.5057843656750124,0.48433870952552455,0.6239151514209322,0.6276391835095582,0.614494575199673,0.6040696477412018,0.5929898940426133,0.5851203829210456,0.5986034206210512,0.6135393051761303,0.6284756711019605,0.6302315014579561,0.6444726651292241,0.6378705374201193
