,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__C,param_Classifier__SVC__kernel,param_PCA__n_components,param_Scaler,param_Selector__max_features,param_Classifier__SVC__gamma,param_Classifier__SVC__coef0,param_Classifier__SVC__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
27,0.07144975662231445,0.01144803040499205,0.012281179428100586,0.003984064862678764,100.0,linear,20,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.22857142857142856,0.2571428571428571,0.24761904761904763,0.24444444444444444,0.011878277418329966,186
28,0.04456766446431478,0.0032641963987519976,0.014873504638671875,0.004711798915040029,100.0,linear,30,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.23809523809523808,0.2,0.20952380952380953,0.21587301587301588,0.016187363535215177,306
29,0.05460762977600098,0.006035213089991689,0.01024627685546875,0.0011383742080061038,100.0,linear,30,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.24761904761904763,0.21904761904761905,0.24761904761904763,0.2380952380952381,0.013468700594029482,198
30,0.049493630727132164,0.007902168515737773,0.01433094342549642,0.006798278254826182,100.0,linear,30,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.3047619047619048,0.3238095238095238,0.29523809523809524,0.30793650793650795,0.011878277418329976,16
31,0.06091491381327311,0.015446520170856326,0.010968923568725586,0.0015621727120664385,100.0,linear,30,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.2857142857142857,0.3047619047619048,0.38095238095238093,0.3238095238095238,0.04114755998989117,9
32,0.04075853029886881,0.0023820546188397782,0.010627031326293945,0.0007696059408425864,100.0,linear,40,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2571428571428571,0.18095238095238095,0.20952380952380953,0.21587301587301588,0.03142696805273544,306
33,0.04869524637858073,0.0031397126563321785,0.012257575988769531,0.0033280016031739836,100.0,linear,40,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.1619047619047619,0.17142857142857143,0.3523809523809524,0.22857142857142856,0.08763284915455405,232
34,0.04781651496887207,0.0015885490525209868,0.009866714477539062,0.0006109213900949106,100.0,linear,40,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.22857142857142856,0.22857142857142856,0.4,0.28571428571428575,0.08081220356417687,27
35,0.05534180005391439,0.001634039498969866,0.010756572087605795,0.001433650074897387,100.0,linear,40,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.22857142857142856,0.29523809523809524,0.3619047619047619,0.29523809523809524,0.05443310539518174,25
36,0.07048551241556804,0.007209045365520655,0.00936452547709147,0.0005999862269767585,1000.0,linear,20,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.23809523809523808,0.23809523809523808,0.19047619047619047,0.2222222222222222,0.02244783432338246,284
