,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
Zero Crossings Overall Average,0.8464501083104492,-0.3610456941117582,0.33402948129164256,0.0018654429084105392,-0.06813718541690496,-0.03119426650576669,0.006718857299503689,0.07620915381085383,-0.01717595674074953,-0.006744647684251057,0.6363504042689182,0.7160777513143475,0.6044760015548996,0.4489401502734306,0.8055474030573957,0.8079005174827982,0.04511069664084463,0.7203578005544533,0.38033428958436943,0.6912830406118396,0.7989307842649134,0.7746187514734663,0.8004968286790799,0.7491889748929459,0.7740731381966931,0.793161779553835,0.8131901007874448,0.8373771541212437,0.860800074886812,0.8353165893693981,0.8569702664207139,0.434069169109215,0.6639221154177574,0.861752905938532,0.8971161725708998,0.9102358429157474,0.9157875405244353,0.9108551545800624,0.9097045590862736,0.8958066315338729,,0.8278091084909378,0.6420488117626522,0.6630473659061783,0.6052618250206127,0.6054789235751917,0.9695217020484649,0.9682262348498671,0.6851635604049192,0.9219679144921361,0.7771003672263548,0.7813952916782688,0.5914252019744123,1.0,0.9261161749812364,-0.06400965880506937,-0.5214853126661566,-0.7579509567765339,-0.7415301918221755,-0.589022026718965,-0.705027422864386,-0.12547225014196745,-0.5905247406527449,-0.020647358710851268,-0.5986112517270741,-0.3246461161678825,-0.4209937359011859,-0.8720686757928375,0.9022052515010729,-0.5948739304940631,0.7298684136206723,0.7920760790665294,0.2056970643085636,0.0718697253651639,0.7723131694037646,0.7948155053497441,,0.8209994407537228,0.9840408609952045,0.9254421907330243,0.8076238699872317,0.8550374192459326,0.5990722530872529,0.6928178210246405,0.6934482382275903,0.6740281252671052,0.6481614119778006,0.627989912930907,0.6576173232168988,0.6492781586247495,0.6513446923552288,0.6767485561807008,0.6632846064815172,0.6059865720002902
MFCC Overall Average 1,0.8470206784945071,-0.49674690038816477,0.06054740236739334,0.10339390414861792,0.013532956732288558,0.013368243072526903,0.005532880516971077,0.029886285640535557,0.03815169856972492,0.014896722035490265,0.4306746396191424,0.5401353466610028,0.6930127448702819,0.4250564830210797,0.8799764128127031,0.879912328330325,0.0016062033756347165,0.5205046405548583,0.34086370929821863,0.7406260581532185,0.8576590749143431,0.8170397974924792,0.8599701332967576,0.7936662183211165,0.8337484594206366,0.8620362797062208,0.8844044182448327,0.8926617664437266,0.9233310084673184,0.9068810286650648,0.917296735537451,0.45908877253912417,0.6971655810016796,0.8948287007830478,0.8922039907282384,0.9156999627142021,0.912745925395718,0.9076083373302006,0.9164126914500567,0.8972441989937034,,0.878466478269133,0.4907307309724552,0.6242502227967882,0.6456869928853662,0.627812600712884,0.8496960973319949,0.8479307965511971,0.7658050352664564,0.9993247164048515,0.8629538332840666,0.8661104754373387,0.6031185176702478,0.9261161749812364,1.0,0.1769971688563573,-0.47770806834109575,-0.7763616051090291,-0.7955405004742879,-0.6210215281908884,-0.782300389453843,-0.16194103558216966,-0.6400932157173912,-0.032030402895727825,-0.6453728863666972,-0.38946892236518127,-0.4535561692551119,-0.9908429573673676,0.9781457234697927,-0.5299839668813098,0.7630120785524509,0.8874184676936626,0.30564122494414214,0.1803681323982076,0.8412757145943005,0.8638373370964376,,0.8892188687707296,0.9441822402159576,0.9391970365400606,0.9291972156432191,0.9195037954633507,0.7130505638462488,0.777105439464816,0.7679357648021777,0.7488035283651946,0.7352201695197375,0.7165241464980728,0.7507041268480537,0.74408637963154,0.7465882908188188,0.7642983380082584,0.7472864112604175,0.708851994513962
MFCC Overall Average 2,0.18646775036431384,0.11197358834835912,-0.40514495812162993,0.5038745062549556,0.3611335978397513,-0.03697866439196507,0.17036309995414078,-0.06972307957199816,0.1444034706422706,0.017779227880743355,-0.047378509238741914,-0.014110011635218507,0.09376777616563545,0.23784228077566824,0.11507376360949682,0.11240499633638219,0.0724315731958159,-0.04480620744465899,0.21369398382312835,0.3576679494956841,0.20957141804038387,0.16632628705820274,0.13714885316774153,0.1836355488355591,0.19107429979808635,0.15158598751094723,0.17624001336409117,0.13733567069637384,0.15730472482885993,0.16928155673660467,0.14960805592711454,0.342534550028621,0.3445915370123253,0.2183956797605919,0.11019391226768424,0.10844824929538094,0.0813419490731362,0.06708199595097715,0.06696562643262463,0.0766287328010018,,0.057315446490073835,0.04050867782956782,0.22462515169962277,0.35743113401862425,0.3233246565715,-0.08841169206296905,-0.08149336929499061,0.0582668578502694,0.17995549362911223,0.11660800606807842,0.11383937452759174,0.17944944614151853,-0.06400965880506937,0.1769971688563573,1.0,0.4884566798456572,0.2633595040284418,0.026534845388965122,0.16454325287440533,-0.12045674844059076,-0.15141685033395816,0.012043529625402217,-0.08011324190882022,-0.0016191076381685276,-0.44835265695269483,-0.313634882470215,-0.232235571632788,0.11502679294382341,0.4139442591148766,-0.10760814491898135,0.10136195922256969,0.5629663666830061,0.40244806279148143,-0.02155967537943162,-0.0750852746312491,,0.07079256352306615,0.0318491862397063,0.20068198067869372,0.3396601864556434,0.3286225923087336,0.32773554127690935,0.19023379341779087,0.1879710430987282,0.23117422699393816,0.3037805209560425,0.33234487327969525,0.33980832580717935,0.3484737274486274,0.3835825738441586,0.3662446611553592,0.3488267044867545,0.35268087263871556
MFCC Overall Average 3,-0.3200668572195738,0.5302145364020249,-0.07070080688257059,0.5999131935783397,0.19409618103499976,-0.11883926022098491,0.04132287933104719,-0.2714342058956364,0.05307235135255825,-0.13607776072790137,-0.06703983137584418,-0.10085201896536833,-0.4587833258268197,-0.03802059147167915,-0.53696108967296,-0.5354675141071511,0.07146930665969731,-0.12637740365492778,0.008747110621145951,-0.16677273275233423,-0.37810421675707656,-0.39626369289507707,-0.4222446614407998,-0.3618172873586477,-0.419399649825927,-0.42179716237732456,-0.43394129539219417,-0.49810583290388266,-0.4602005284771076,-0.4688392265467573,-0.48321277052025463,-0.0012505910429049267,-0.15751918489485087,-0.35364432832658194,-0.4165711697718639,-0.4324103479796016,-0.4420195031988666,-0.42267726943085576,-0.43461629265460794,-0.42693989564758583,,-0.4799778580574156,-0.07075216718551115,-0.0933997341695777,-0.10834349768812614,-0.08861255502541594,-0.45986033634679485,-0.4248719525180401,-0.5146494289579701,-0.4852776477139991,-0.5319538486830385,-0.5312094172094718,-0.18653152676707005,-0.5214853126661566,-0.47770806834109575,0.4884566798456572,1.0,0.8617612559690131,0.5134843792284809,0.7386917279463535,0.42282394240375565,-0.17087828996426704,0.16949007932769453,-0.24599922967485535,0.3959241052593724,-0.26374525320600334,-0.11750974598026707,0.47033757371755247,-0.6021676221111528,0.4035322196824042,-0.47477444753907005,-0.3475199451810009,0.39566636291632173,0.1773565334643007,-0.5766792294951494,-0.6732188441401697,,-0.5095764638663298,-0.44465964524322277,-0.32732573828258427,-0.37049454021779077,-0.3108212000058758,-0.16490514312277188,-0.3499241358383729,-0.26886515009588335,-0.19625398218777682,-0.1551273127577238,-0.0906445169484684,-0.0884585084046193,-0.0787013717310806,-0.09029192726481267,-0.12016254020351756,-0.10675677281574837,-0.08099350511180112
MFCC Overall Average 4,-0.5816138113906391,0.6396510772696018,-0.06237692174997156,0.39017075562516773,0.14644134687887275,-0.0412206859472357,0.07151061918916335,-0.07066032007987486,0.03589384858843099,-0.11677444294707062,-0.20202531414953045,-0.2768955502310521,-0.6243937094046637,-0.17915001552337356,-0.7618562700603088,-0.7593603481087156,0.07989450055373917,-0.2880092077806423,-0.10570400248589035,-0.4467899091014196,-0.6141138582846296,-0.6363657997461524,-0.6662985474537169,-0.6175853323359016,-0.6672338448087276,-0.6841154593339319,-0.6894220393159521,-0.7307065823735335,-0.7216117649943836,-0.7397705164304593,-0.7384930417648966,-0.17907229257032822,-0.3976009935656016,-0.6272966016100978,-0.6833776810676537,-0.7113042312013288,-0.708119288269323,-0.6855865360037285,-0.6971439587339011,-0.6761323074178289,,-0.7215900699939912,-0.22564654266773085,-0.30233174960021064,-0.33233006415994226,-0.30781056996599154,-0.6670174806496839,-0.6447558632720373,-0.7041939771651008,-0.7797058058600159,-0.7655733935452684,-0.7664714581208466,-0.37374363215873335,-0.7579509567765339,-0.7763616051090291,0.2633595040284418,0.8617612559690131,1.0,0.7292109399894015,0.8253367786582819,0.73072393353526,0.07345591509991374,0.45342387385049326,-0.1213548798645312,0.5875006731996435,-0.03535831454205131,0.07945367327730089,0.7698023967374946,-0.8481312053873971,0.5516218047005064,-0.7633104260911495,-0.6953050924593523,0.200058509669684,0.11817011192002143,-0.7461214794612638,-0.8232650803285492,,-0.7647580205411012,-0.7126278018284549,-0.6311465843157046,-0.6554026527389888,-0.6045546914448107,-0.419783553240627,-0.5591519498466769,-0.5170418883068523,-0.4653442842224694,-0.42042922834806923,-0.3781729219292959,-0.4053437697821891,-0.3976072252402077,-0.38225659177547416,-0.39945114096972933,-0.38357107470390867,-0.36101015473282067
MFCC Overall Average 5,-0.6362199563571979,0.5256096976289415,-0.010100365140141723,0.1612186211816893,-0.054195021595262696,0.035355424522335505,0.10699552934390684,-0.0151241579148272,-0.3057147180741686,0.20157241295782255,-0.2496329720907695,-0.3414145270908022,-0.6254927063224435,-0.27863318242746354,-0.7442998741201308,-0.7473993403136809,0.05311786612274941,-0.33701008444320874,-0.21642930258754145,-0.5506708391656513,-0.5795127953643098,-0.6225977300822735,-0.7462885315544667,-0.6669719105237427,-0.6870674413813785,-0.7005444436738524,-0.7203017711548,-0.7093362686288807,-0.7449091870929894,-0.7642865690449359,-0.7272131364659264,-0.2932088067903653,-0.5012648729695953,-0.7186021270067513,-0.6667659063341144,-0.7158197563136569,-0.7095131441419591,-0.6742946473965031,-0.6927467957085354,-0.6736861840431667,,-0.7755170823119223,-0.30452854668265206,-0.3989094284660106,-0.421407225334502,-0.40137103341975444,-0.6565436631438631,-0.6490645506116832,-0.69190466305917,-0.7906209233853623,-0.7107682930083585,-0.7166463143845307,-0.4271894157977101,-0.7415301918221755,-0.7955405004742879,0.026534845388965122,0.5134843792284809,0.7292109399894015,1.0,0.7107496121334362,0.6621929482853972,0.18777367337454134,0.5356499182941172,-0.16271001850727085,0.4314384615026083,0.0774873180015233,0.1782076358857738,0.7930735295235968,-0.8243450766537727,0.5132717318982865,-0.6590701179733635,-0.7689842236540894,-0.25438325070291606,-0.2662903531312983,-0.8531047115324003,-0.80634607017389,,-0.7505736144114872,-0.7393442583185192,-0.7021828432277359,-0.7133765390563359,-0.6756973300402812,-0.4518301649244566,-0.5658004263408375,-0.5805919867970174,-0.5557763651664369,-0.5463450272176528,-0.5464715208316666,-0.5846302787522913,-0.5785510617668729,-0.525874686319388,-0.49917562282865746,-0.4753793720474724,-0.4431476925198801
MFCC Overall Average 6,-0.5158262796035004,0.4783147228924219,0.01774636521686812,0.5886936052500881,-0.18610225852160103,0.11654457439277192,0.2370953830626962,0.027774082212079335,0.01880440860569839,-0.0951037143396946,-0.18416468972337555,-0.23856484306741624,-0.42576171970208665,-0.22681258215455147,-0.5361281271294152,-0.5308070941356059,0.036937233334584124,-0.2459841316932402,-0.1685336584666859,-0.4241743524562785,-0.5165236183136054,-0.5448464833269163,-0.5954800257184795,-0.6061887514945752,-0.5630622119016416,-0.6119445988668412,-0.5965448277598956,-0.6452599824688358,-0.5599052873308997,-0.6484959005000552,-0.6305325941121069,-0.21539221126063307,-0.36630615034709774,-0.5653043747825802,-0.5630555290249961,-0.5899138750012625,-0.6030863455827202,-0.5570626563412518,-0.5682369035138534,-0.5493145242822426,,-0.4554772289275832,-0.2269847011609107,-0.30836711358332763,-0.3465828389183264,-0.32761518611561236,-0.5347529000378783,-0.503911299217257,-0.4599123943532971,-0.6272083251827988,-0.5164619760825989,-0.5156661830738374,-0.35615702074864203,-0.589022026718965,-0.6210215281908884,0.16454325287440533,0.7386917279463535,0.8253367786582819,0.7107496121334362,1.0,0.7544114020417441,0.2633466450193207,0.23068161662377373,-0.47143756037630846,0.23795936499748657,-0.29728294300115865,0.009456001000635428,0.6257833860981995,-0.6892043355992608,0.2756344722319663,-0.6301062927926493,-0.5463058458356661,0.06551758536663986,0.18615920807831682,-0.6072681088375814,-0.6841622653858087,,-0.479744323135653,-0.5652286761925124,-0.5097213905827696,-0.5486298244483503,-0.5065538089269995,-0.3091229677368878,-0.427396038509827,-0.3838469648291301,-0.35772982831580874,-0.388418468449233,-0.3678749285360666,-0.3714769452761696,-0.36830541918558507,-0.3564546557973411,-0.3382291797094128,-0.3231155386948351,-0.28535368932472216
MFCC Overall Average 7,-0.6313266031800566,0.532826343727802,-0.059747565603560024,0.11639443928694783,-0.19377607154294135,0.08391874314124853,0.10837919619222132,0.3647881303083114,0.15557081529786182,-0.10854813156660911,-0.2665307071460317,-0.36113453519960936,-0.5083294736112107,-0.21780141327317762,-0.6777750342277333,-0.6742612138704985,0.07228139841183201,-0.3507073006214965,-0.14316939735232148,-0.5230925800054648,-0.6541051740750734,-0.6412370989763203,-0.6687672557311753,-0.6658675323378241,-0.6604593091145667,-0.7045145897736043,-0.7093709489904705,-0.7195805950230233,-0.6901811139929662,-0.7420440765656964,-0.7306729869394711,-0.2636578041113163,-0.4957064937600302,-0.6936612589315543,-0.69237780782807,-0.7249355583287107,-0.7510511527046484,-0.7324355620857327,-0.7252808977362178,-0.6862251487637582,,-0.641350557353532,-0.3069532481965348,-0.42638672029048147,-0.45486300258324597,-0.43396209740600666,-0.6159785042877052,-0.6100960657505042,-0.5520050086420382,-0.7837022787637327,-0.6779080776153591,-0.6795699124006828,-0.4179773163103325,-0.705027422864386,-0.782300389453843,-0.12045674844059076,0.42282394240375565,0.73072393353526,0.6621929482853972,0.7544114020417441,1.0,0.5213859359037513,0.5235832901545435,-0.16701058266962604,0.43551193561861523,0.14029195563329516,0.3637686972180031,0.7787289375996922,-0.7798149068058058,0.43747265193843315,-0.7153557082117492,-0.8040133164090566,-0.24458853229900765,0.08224648979660691,-0.5701631633121255,-0.6342297827341461,,-0.6813259146453775,-0.7178334110553215,-0.7190259133686258,-0.7136316640792539,-0.6939486933460087,-0.49258198789400753,-0.5268401693664839,-0.513590693000715,-0.49774500811903305,-0.5287592003263633,-0.5327231706797111,-0.5648880582983659,-0.552401979272798,-0.5330758868131417,-0.5421875681157258,-0.5262223130520435,-0.5011356618759983
MFCC Overall Average 8,-0.24783037801948718,-0.03771721453861396,0.04886140756961137,0.005727242633870477,-0.2584028900656338,0.34386328120785886,0.18378811548027807,0.737123665402413,-0.028782055991035678,-0.10346492127514878,-0.17179702437547273,-0.19170998134512374,0.02653126697104867,-0.2139908761466641,-0.011657217522047533,-0.008584029718813831,-0.07808399785810863,-0.18548305168437965,-0.2041393241016856,-0.23975750190983655,-0.2404236583060635,-0.1865517931601207,-0.15130276391659792,-0.19704244295837622,-0.1661546869646757,-0.2726127185695099,-0.2633524957281948,-0.18820266120731483,-0.16664344505275852,-0.2460245785714739,-0.21402562521673416,-0.2670882550293581,-0.27898198287850706,-0.2578496244380059,-0.22042465415948076,-0.22853746552942208,-0.24185193254277643,-0.19180114709286378,-0.18894501068713773,-0.16899851823263193,,0.005501981996407733,-0.19966501709604495,-0.24123690011894205,-0.28571924062829357,-0.2721315103140991,-0.12009043117918144,-0.128029507130888,0.0533789257544512,-0.1532981129835395,0.011152075454518656,0.009634067978778985,-0.17971626135795543,-0.12547225014196745,-0.16194103558216966,-0.15141685033395816,-0.17087828996426704,0.07345591509991374,0.18777367337454134,0.2633466450193207,0.5213859359037513,1.0,0.3825514998180422,-0.04304475013770561,-0.12040086147233897,-0.059405278445829816,0.1444434066183455,0.16318005547304157,-0.12128559946091844,-0.03893939517671866,-0.276038143786083,-0.2930717966135317,-0.33496275988759006,0.004098285660513274,-0.049459277565628526,0.028559030404095603,,0.009647365817986189,-0.17428265393072967,-0.22400560760946217,-0.19472169225530475,-0.2138251614010218,-0.1235471613596572,-0.059932648985448686,-0.14483014220285345,-0.18493463109252123,-0.2395099338097371,-0.2894010952155193,-0.265343851734139,-0.22418237490239562,-0.16991039689925336,-0.14138087414676953,-0.16821483803691195,-0.2011747434713482
MFCC Overall Average 9,-0.5097509849609542,0.391863727187933,-0.04977983874497675,-0.3053681938689178,0.376341011359948,0.11584949655856212,0.10409035069908389,0.43341691679898847,-0.16498583026002625,0.05123225589303622,-0.22597744542836135,-0.3105259716277464,-0.28116417816777484,-0.20447308546029014,-0.4623038427571335,-0.46873138807543063,0.03526095291238333,-0.2920276824621922,-0.15618708178877758,-0.47225544412699316,-0.5610519188087713,-0.4775026012573178,-0.5170535708957364,-0.3977493248961552,-0.45577251612388525,-0.5451265586970747,-0.5989462438227251,-0.5315985555024502,-0.5763107509990006,-0.5298368735943977,-0.5321477938324956,-0.2460776220300947,-0.37724887799346507,-0.5735440999279499,-0.5859243117532902,-0.5899350601037288,-0.5928518654409312,-0.6020380462202289,-0.6003705858832016,-0.5615169168645415,,-0.5866440229537293,-0.25278278706126805,-0.3282700248486198,-0.334849025019143,-0.338620418231577,-0.509185166606899,-0.5220404586566466,-0.3759745139431458,-0.6335250385723032,-0.4506298200592319,-0.4603984686208632,-0.3196439623920579,-0.5905247406527449,-0.6400932157173912,0.012043529625402217,0.16949007932769453,0.45342387385049326,0.5356499182941172,0.23068161662377373,0.5235832901545435,0.3825514998180422,1.0,0.4908814266082916,0.6079389091971177,0.3287517058322825,0.24078749846254222,0.6345733287865786,-0.614650157114286,0.6820054175466095,-0.7059399741903883,-0.7951324309038849,-0.216775173017413,-0.2748248807684387,-0.6317096021455603,-0.5810125934932574,,-0.5770979456872536,-0.6050185272476238,-0.5674135491476989,-0.4986030803819455,-0.4786979274655569,-0.46109865682912404,-0.5342769381775838,-0.593622463614496,-0.5778155624927551,-0.5110627314505178,-0.48461077976861383,-0.4691705520754493,-0.4177353347565358,-0.3689180530768234,-0.39621358832914555,-0.401385149919406,-0.4568440258237863
MFCC Overall Average 10,-0.03035093354646814,-0.0713596708963732,0.051930884442445306,-0.5542909571575023,0.75600278871115,0.05666212044721249,0.006240527729292706,0.11420819301778784,-0.048703010901161053,-0.12588641445643664,-0.01612649414568334,-0.018392141220754447,0.13433368066633172,-0.08760251308302255,0.08106805298899873,0.07173391840084041,-0.044223138811817574,-0.008914764414665712,-0.09339305209952066,-0.06505716318756169,-0.0547784189618538,-0.001339964862990849,0.021700363907476646,0.07105257320224162,0.0034703700998719145,0.04121472351345004,0.003159717610076902,0.08519872128924055,0.014566247228458432,0.11338797334294452,0.07245004061362763,-0.09435704372219775,-0.0208739951325503,-0.015629364861834347,-0.09347075880306006,-0.046628271417198754,-0.006066545778411566,-0.06562105476764474,-0.042518943439564534,-0.04612673527192889,,-0.07690476162084574,-0.022633307835647758,-0.01923227977651528,-0.009381602727076856,-0.0364718827588041,-0.00950685249888088,-0.022418393041086632,0.059476840811264316,-0.028243352001882282,0.045944719827108446,0.03814913007229143,-0.04977016425737819,-0.020647358710851268,-0.032030402895727825,-0.08011324190882022,-0.24599922967485535,-0.1213548798645312,-0.16271001850727085,-0.47143756037630846,-0.16701058266962604,-0.04304475013770561,0.4908814266082916,1.0,0.5911610828688593,0.42044204666484764,-0.05492294719596814,0.03184275179763971,-0.009493500428787216,0.3142444812568968,-0.22132444171378446,-0.12048186382266675,0.12071340622261988,-0.2656626678200958,0.000638571159447073,0.0413855749706502,,-0.09126114373383723,-0.02857134343192067,-0.0019076079678996042,0.05112894526038274,0.06484403950191,-0.23311734003730322,-0.2533125556973187,-0.2773281674457341,-0.23317713696282624,-0.09883052618756563,-0.033849465777383216,0.021420854698192847,0.04615622353170792,0.038584303587178605,-0.009110268020215145,-0.04331932088072104,-0.1762440911426963
MFCC Overall Average 11,-0.4673747602983496,0.45791113386457155,-0.003067302350727612,-0.2279268641981358,0.6209729147208962,-0.039667506821133895,-0.03599079753949273,-0.07497456339787997,0.04601489515148559,-0.21133992028196996,-0.14236593036394146,-0.21511567478542018,-0.4272214610263574,-0.18632827092368065,-0.5779534770399885,-0.5842455034376058,0.06918540123517294,-0.208969917413033,-0.13343542546088455,-0.4016088096726819,-0.5123091909112156,-0.5120478215685965,-0.5047376116458107,-0.4083296595742611,-0.4946092491358992,-0.49965886814632365,-0.5115051651116798,-0.4928267300513519,-0.5732733772620856,-0.4678548754409284,-0.49920407825439517,-0.18612510618733047,-0.3157316997412925,-0.5125281755326451,-0.5913876286661033,-0.5811035262618581,-0.5622638470445405,-0.5867417113683551,-0.5770077110203436,-0.5739943728231239,,-0.6648835038022667,-0.17588405018649833,-0.25679716473216385,-0.2689994477039108,-0.2753759137895061,-0.515678245251131,-0.5110693982838436,-0.5366219520017744,-0.6475556245698257,-0.6048322504967404,-0.6111839567562758,-0.31049587653443095,-0.5986112517270741,-0.6453728863666972,-0.0016191076381685276,0.3959241052593724,0.5875006731996435,0.4314384615026083,0.23795936499748657,0.43551193561861523,-0.12040086147233897,0.6079389091971177,0.5911610828688593,1.0,0.46401150054672463,0.09511012967365304,0.6429490213116348,-0.6715877579973815,0.6297971480519805,-0.6841877638180054,-0.6317965421269939,0.12787502518650465,-0.09626019093732607,-0.5247193468828769,-0.6034155246687684,,-0.6998951778375069,-0.5807239813208639,-0.5249501026516934,-0.5228437948429975,-0.4702972242370115,-0.5553351545940884,-0.6572213616361172,-0.6131754765599409,-0.5337873231958046,-0.39220364541119135,-0.2971795416652344,-0.29025060672648356,-0.28835034043521734,-0.31427099174197803,-0.369356489896583,-0.37805888009533156,-0.4596968777388722
MFCC Overall Average 12,-0.31315031725087134,0.07060611819195524,-0.07891066619863918,-0.7477459992558833,0.06228338411066038,-0.14286180395411024,-0.3554503861418281,-0.030242930194741367,0.13367489439289718,-0.04695003431673118,-0.20454047176160903,-0.2679336914601481,-0.28225358377518484,-0.1500509132590544,-0.38221840603595136,-0.38693736566443115,0.010896514077672455,-0.2397263162116418,-0.11885949475228041,-0.3056069696521079,-0.3207924261141429,-0.2624050023838205,-0.2444523131969829,-0.2017294181518322,-0.22266244253177386,-0.20920957621122688,-0.2583934547161826,-0.2758720085771072,-0.3559026856262266,-0.24617469061879454,-0.32885448717313986,-0.21294373686655185,-0.3107260458623459,-0.317471363095411,-0.35036504538464386,-0.3222145421308842,-0.3198420317575715,-0.34256051890153927,-0.3230806805004794,-0.3170094553299568,,-0.43632402825175465,-0.22320105518795702,-0.30300787254953016,-0.30229697315547255,-0.2910818571616281,-0.290220320840989,-0.32049528817561385,-0.3210044492526961,-0.3849340834199867,-0.38930314112123887,-0.3924650354492749,-0.19531249824085573,-0.3246461161678825,-0.38946892236518127,-0.44835265695269483,-0.26374525320600334,-0.03535831454205131,0.0774873180015233,-0.29728294300115865,0.14029195563329516,-0.059405278445829816,0.3287517058322825,0.42044204666484764,0.46401150054672463,1.0,0.6660249459511157,0.38057512021589407,-0.2916842830987637,0.15923765568098291,-0.14254544062215388,-0.3399841795346874,-0.37804919461657793,-0.35456948818838513,-0.14523383337973958,-0.10622319520728181,,-0.436220892849821,-0.372246113071744,-0.4520017837063644,-0.42560941624007825,-0.4519989865818236,-0.4265615551434844,-0.35027887191829943,-0.35294048933832195,-0.3407997992394679,-0.2675144826992558,-0.2503898254433715,-0.2946273703151217,-0.31166563472107517,-0.3987090671296282,-0.4643531442825744,-0.4692964740186251,-0.4652013524790918
MFCC Overall Average 13,-0.41060745661093395,0.11016950277826165,-0.08938603014247795,-0.48104187031379164,-0.36505586365488113,-0.07489105329064259,-0.23166897885954382,0.060360367373412875,0.42560356332555727,0.14086098237858835,-0.2678242480343522,-0.3355235056043722,-0.18884984707930233,-0.2018029990204131,-0.3941640044827271,-0.3969012604617739,-0.00259049632154149,-0.30395122687103715,-0.16403043071420725,-0.33504812332266176,-0.424658443125451,-0.35872478418883835,-0.40317971324565316,-0.37495321414637456,-0.3224447594156696,-0.28655436135264833,-0.36558696458411394,-0.42137334732639964,-0.40431328698037255,-0.3738192153841705,-0.479300324789942,-0.2726245965536281,-0.3973797019549339,-0.4101341660541344,-0.4107863853471436,-0.39424490135408274,-0.41606268918908484,-0.4595496209711397,-0.4413830563725718,-0.4014528862861662,,-0.42541263115664874,-0.29630116496604175,-0.3856755990557839,-0.37842964163318105,-0.3547759769537556,-0.38374987231607105,-0.4088550758447976,-0.21813752727492208,-0.4541886597115444,-0.3478777906785764,-0.35012325570503455,-0.27756635678306896,-0.4209937359011859,-0.4535561692551119,-0.313634882470215,-0.11750974598026707,0.07945367327730089,0.1782076358857738,0.009456001000635428,0.3637686972180031,0.1444434066183455,0.24078749846254222,-0.05492294719596814,0.09511012967365304,0.6660249459511157,1.0,0.44164314924847986,-0.3525644366115661,0.17613849928784192,-0.21740648340434487,-0.42261471597677674,-0.4926436668343384,-0.11207143159448867,-0.18923300911958854,-0.2342183928680997,,-0.38427667987888064,-0.46208911243351836,-0.5320167068160458,-0.47881795566724905,-0.5112669203522769,-0.368662517694909,-0.3028383181070516,-0.2995038151065207,-0.27934751175566774,-0.2909694006901478,-0.32654139402330457,-0.44558013245618094,-0.4885143582841835,-0.57104075943726,-0.6287809083346022,-0.5931019119603506,-0.4777190050366605
